"burst","new_burst","Ind_ID","burst_id"
"burst_2",350927,"Xian",175464
"burst_2",350928,"Xian",175464
"burst_2",350929,"Xian",175465
"burst_2",350930,"Xian",175465
"burst_2",350931,"Xian",175466
"burst_2",350932,"Xian",175466
"burst_2",350933,"Xian",175467
"burst_2",350934,"Xian",175467
"burst_2",350935,"Xian",175468
"burst_2",350936,"Xian",175468
"burst_2",350937,"Xian",175469
"burst_2",350938,"Xian",175469
"burst_2",350939,"Xian",175470
"burst_2",350940,"Xian",175470
"burst_2",350941,"Xian",175471
"burst_2",350942,"Xian",175471
"burst_2",358259,"Aarhus",179130
"burst_2",358260,"Aarhus",179130
"burst_2",358261,"Aarhus",179131
"burst_2",358262,"Aarhus",179131
"burst_2",358263,"Aarhus",179132
"burst_2",358264,"Aarhus",179132
"burst_2",358291,"Okefenokee",179146
"burst_2",358292,"Okefenokee",179146
"burst_2",358303,"Okefenokee",179152
"burst_2",358304,"Okefenokee",179152
"burst_2",358305,"Okefenokee",179153
"burst_2",358306,"Okefenokee",179153
"burst_2",358307,"Okefenokee",179154
"burst_2",358308,"Okefenokee",179154
"burst_2",358309,"Okefenokee",179155
"burst_2",358310,"Okefenokee",179155
"burst_2",358311,"Okefenokee",179156
"burst_2",358312,"Okefenokee",179156
"burst_2",358313,"Okefenokee",179157
"burst_2",358314,"Okefenokee",179157
"burst_2",358319,"Okefenokee",179160
"burst_2",358320,"Okefenokee",179160
"burst_2",358321,"Okefenokee",179161
"burst_2",358322,"Okefenokee",179161
"burst_2",358323,"Okefenokee",179162
"burst_2",358324,"Okefenokee",179162
"burst_2",358325,"Okefenokee",179163
"burst_2",358326,"Okefenokee",179163
"burst_2",358327,"Okefenokee",179164
"burst_2",358328,"Okefenokee",179164
"burst_2",358329,"Okefenokee",179165
"burst_2",358330,"Okefenokee",179165
"burst_2",418010,"Nakhu",209005
"burst_2",418011,"Nakhu",209006
"burst_2",418012,"Nakhu",209006
"burst_2",418013,"Nakhu",209007
"burst_2",418014,"Nakhu",209007
"burst_2",418015,"Nakhu",209008
"burst_2",418016,"Nakhu",209008
"burst_2",418017,"Nakhu",209009
"burst_2",418018,"Nakhu",209009
"burst_2",418019,"Nakhu",209010
"burst_2",418020,"Nakhu",209010
"burst_2",418021,"Nakhu",209011
"burst_2",418022,"Nakhu",209011
"burst_2",418023,"Nakhu",209012
"burst_2",418024,"Nakhu",209012
"burst_2",418025,"Nakhu",209013
"burst_2",418026,"Nakhu",209013
"burst_2",418027,"Nakhu",209014
"burst_2",418028,"Nakhu",209014
"burst_2",418029,"Nakhu",209015
"burst_2",418030,"Nakhu",209015
"burst_2",418031,"Nakhu",209016
"burst_2",418032,"Nakhu",209016
"burst_2",418033,"Nakhu",209017
"burst_2",418034,"Nakhu",209017
"burst_2",418035,"Nakhu",209018
"burst_2",418036,"Nakhu",209018
"burst_2",418123,"Nakhu",209062
"burst_2",418124,"Nakhu",209062
"burst_2",418125,"Nakhu",209063
"burst_2",418126,"Nakhu",209063
"burst_2",418127,"Nakhu",209064
"burst_2",418128,"Nakhu",209064
"burst_2",418129,"Nakhu",209065
"burst_2",418130,"Nakhu",209065
"burst_2",418131,"Nakhu",209066
"burst_2",418132,"Nakhu",209066
"burst_2",418133,"Nakhu",209067
"burst_2",418134,"Nakhu",209067
"burst_2",418145,"Nakhu",209073
"burst_2",418146,"Nakhu",209073
"burst_2",418147,"Nakhu",209074
"burst_2",418148,"Nakhu",209074
"burst_2",418149,"Nakhu",209075
"burst_2",418150,"Nakhu",209075
"burst_2",418151,"Nakhu",209076
"burst_2",418152,"Nakhu",209076
"burst_2",418153,"Nakhu",209077
"burst_2",418154,"Nakhu",209077
"burst_2",423905,"Ratel",211953
"burst_2",423906,"Ratel",211953
"burst_2",423907,"Ratel",211954
"burst_2",423908,"Ratel",211954
"burst_2",423909,"Ratel",211955
"burst_2",423910,"Ratel",211955
"burst_2",423911,"Ratel",211956
"burst_2",423912,"Ratel",211956
"burst_2",423913,"Ratel",211957
"burst_2",423914,"Ratel",211957
"burst_2",429173,"Kommunis",214587
"burst_2",429174,"Kommunis",214587
"burst_2",429175,"Kommunis",214588
"burst_2",429176,"Kommunis",214588
"burst_2",429177,"Kommunis",214589
"burst_2",429178,"Kommunis",214589
"burst_2",429179,"Kommunis",214590
"burst_2",429180,"Kommunis",214590
"burst_2",429181,"Kommunis",214591
"burst_2",429182,"Kommunis",214591
"burst_2",429183,"Kommunis",214592
"burst_2",429184,"Kommunis",214592
"burst_2",429185,"Kommunis",214593
"burst_2",429186,"Kommunis",214593
"burst_2",429187,"Kommunis",214594
"burst_2",429188,"Kommunis",214594
"burst_2",429205,"Kommunis",214603
"burst_2",429206,"Kommunis",214603
"burst_2",429207,"Kommunis",214604
"burst_2",429208,"Kommunis",214604
"burst_2",429209,"Kommunis",214605
"burst_2",429210,"Kommunis",214605
"burst_2",429211,"Kommunis",214606
"burst_2",429212,"Kommunis",214606
"burst_2",429213,"Kommunis",214607
"burst_2",429214,"Kommunis",214607
"burst_2",431399,"Seychelles",215700
"burst_2",431400,"Seychelles",215700
"burst_2",431401,"Seychelles",215701
"burst_2",431402,"Seychelles",215701
"burst_2",431403,"Seychelles",215702
"burst_2",431404,"Seychelles",215702
"burst_2",431405,"Seychelles",215703
"burst_2",431406,"Seychelles",215703
"burst_2",431407,"Seychelles",215704
"burst_2",431408,"Seychelles",215704
"burst_2",431409,"Seychelles",215705
"burst_2",431410,"Seychelles",215705
"burst_2",435131,"Nakhu",217566
"burst_2",435132,"Nakhu",217566
"burst_2",435133,"Nakhu",217567
"burst_2",435134,"Nakhu",217567
"burst_2",435135,"Nakhu",217568
"burst_2",435136,"Nakhu",217568
"burst_2",435137,"Nakhu",217569
"burst_2",435138,"Nakhu",217569
"burst_2",435139,"Nakhu",217570
"burst_2",435140,"Nakhu",217570
"burst_2",435141,"Nakhu",217571
"burst_2",435142,"Nakhu",217571
"burst_2",435143,"Nakhu",217572
"burst_2",435144,"Nakhu",217572
"burst_2",435145,"Nakhu",217573
"burst_2",435146,"Nakhu",217573
"burst_2",435147,"Nakhu",217574
"burst_2",435148,"Nakhu",217574
"burst_2",435149,"Nakhu",217575
"burst_2",435150,"Nakhu",217575
"burst_2",435151,"Nakhu",217576
"burst_2",435152,"Nakhu",217576
"burst_2",435153,"Nakhu",217577
"burst_2",435154,"Nakhu",217577
"burst_2",435155,"Nakhu",217578
"burst_2",435156,"Nakhu",217578
"burst_2",435157,"Nakhu",217579
"burst_2",435158,"Nakhu",217579
"burst_2",435159,"Nakhu",217580
"burst_2",435160,"Nakhu",217580
"burst_2",435161,"Nakhu",217581
"burst_2",435162,"Nakhu",217581
"burst_2",435163,"Nakhu",217582
"burst_2",435164,"Nakhu",217582
"burst_2",435165,"Nakhu",217583
"burst_2",435166,"Nakhu",217583
"burst_2",435167,"Nakhu",217584
"burst_2",435168,"Nakhu",217584
"burst_2",435169,"Nakhu",217585
"burst_2",435170,"Nakhu",217585
"burst_2",435171,"Nakhu",217586
"burst_2",435172,"Nakhu",217586
"burst_2",435174,"Nakhu",217587
"burst_2",435175,"Nakhu",217588
"burst_2",435176,"Nakhu",217588
"burst_2",435177,"Nakhu",217589
"burst_2",435178,"Nakhu",217589
"burst_2",435179,"Nakhu",217590
"burst_2",435180,"Nakhu",217590
"burst_2",435181,"Nakhu",217591
"burst_2",435182,"Nakhu",217591
"burst_2",435183,"Nakhu",217592
"burst_2",435184,"Nakhu",217592
"burst_2",435185,"Nakhu",217593
"burst_2",435186,"Nakhu",217593
"burst_2",435187,"Nakhu",217594
"burst_2",435188,"Nakhu",217594
"burst_2",448557,"Seychelles",224279
"burst_2",448558,"Seychelles",224279
"burst_2",448559,"Seychelles",224280
"burst_2",448560,"Seychelles",224280
"burst_2",448561,"Seychelles",224281
"burst_2",448562,"Seychelles",224281
"burst_2",448563,"Seychelles",224282
"burst_2",448564,"Seychelles",224282
"burst_2",448565,"Seychelles",224283
"burst_2",448566,"Seychelles",224283
"burst_2",448567,"Seychelles",224284
"burst_2",448568,"Seychelles",224284
"burst_2",448569,"Seychelles",224285
"burst_2",448570,"Seychelles",224285
"burst_2",448571,"Seychelles",224286
"burst_2",448572,"Seychelles",224286
"burst_2",448573,"Seychelles",224287
"burst_2",448574,"Seychelles",224287
"burst_2",448575,"Seychelles",224288
"burst_2",448576,"Seychelles",224288
"burst_2",448577,"Seychelles",224289
"burst_2",448578,"Seychelles",224289
"burst_2",448579,"Seychelles",224290
"burst_2",448580,"Seychelles",224290
"burst_2",448581,"Seychelles",224291
"burst_2",448582,"Seychelles",224291
"burst_2",448583,"Seychelles",224292
"burst_2",448584,"Seychelles",224292
"burst_2",448585,"Seychelles",224293
"burst_2",448586,"Seychelles",224293
"burst_2",448587,"Seychelles",224294
"burst_2",448588,"Seychelles",224294
"burst_2",448589,"Seychelles",224295
"burst_2",448590,"Seychelles",224295
"burst_2",448591,"Seychelles",224296
"burst_2",448592,"Seychelles",224296
"burst_2",448593,"Seychelles",224297
"burst_2",448594,"Seychelles",224297
"burst_2",448595,"Seychelles",224298
"burst_2",448596,"Seychelles",224298
"burst_2",448597,"Seychelles",224299
"burst_2",448598,"Seychelles",224299
"burst_2",448599,"Seychelles",224300
"burst_2",448600,"Seychelles",224300
"burst_2",448601,"Seychelles",224301
"burst_2",448602,"Seychelles",224301
"burst_2",448603,"Seychelles",224302
"burst_2",448604,"Seychelles",224302
"burst_2",448605,"Seychelles",224303
"burst_2",448606,"Seychelles",224303
"burst_2",448607,"Seychelles",224304
"burst_2",448608,"Seychelles",224304
"burst_2",448609,"Seychelles",224305
"burst_2",448610,"Seychelles",224305
"burst_2",448611,"Seychelles",224306
"burst_2",448612,"Seychelles",224306
"burst_2",448613,"Seychelles",224307
"burst_2",448614,"Seychelles",224307
"burst_2",448615,"Seychelles",224308
"burst_2",448616,"Seychelles",224308
"burst_2",448617,"Seychelles",224309
"burst_2",448618,"Seychelles",224309
"burst_2",448619,"Seychelles",224310
"burst_2",448620,"Seychelles",224310
"burst_2",448621,"Seychelles",224311
"burst_2",448622,"Seychelles",224311
"burst_2",448623,"Seychelles",224312
"burst_2",448624,"Seychelles",224312
"burst_2",448625,"Seychelles",224313
"burst_2",448626,"Seychelles",224313
"burst_2",448627,"Seychelles",224314
"burst_2",448628,"Seychelles",224314
"burst_2",448629,"Seychelles",224315
"burst_2",448630,"Seychelles",224315
"burst_2",448631,"Seychelles",224316
"burst_2",448632,"Seychelles",224316
"burst_2",448633,"Seychelles",224317
"burst_2",448634,"Seychelles",224317
"burst_2",471421,"Xian",235711
"burst_2",471422,"Xian",235711
"burst_2",477923,"Seychelles",238962
"burst_2",477924,"Seychelles",238962
"burst_2",477925,"Seychelles",238963
"burst_2",477926,"Seychelles",238963
"burst_2",477927,"Seychelles",238964
"burst_2",477928,"Seychelles",238964
"burst_2",477929,"Seychelles",238965
"burst_2",477930,"Seychelles",238965
"burst_2",477931,"Seychelles",238966
"burst_2",477932,"Seychelles",238966
"burst_2",477933,"Seychelles",238967
"burst_2",477934,"Seychelles",238967
"burst_2",477935,"Seychelles",238968
"burst_2",477936,"Seychelles",238968
"burst_2",477937,"Seychelles",238969
"burst_2",477938,"Seychelles",238969
"burst_2",573200,"Xiashan",286600
"burst_2",573201,"Xiashan",286601
"burst_2",573202,"Xiashan",286601
"burst_2",573203,"Xiashan",286602
"burst_2",573204,"Xiashan",286602
"burst_2",573205,"Xiashan",286603
"burst_2",573206,"Xiashan",286603
"burst_2",573207,"Xiashan",286604
"burst_2",573208,"Xiashan",286604
"burst_2",573209,"Xiashan",286605
"burst_2",573210,"Xiashan",286605
"burst_2",573211,"Xiashan",286606
"burst_2",573212,"Xiashan",286606
"burst_2",579075,"Mieles",289538
"burst_2",579076,"Mieles",289538
"burst_2",579077,"Mieles",289539
"burst_2",579078,"Mieles",289539
"burst_2",579079,"Mieles",289540
"burst_2",579080,"Mieles",289540
"burst_2",579081,"Mieles",289541
"burst_2",579082,"Mieles",289541
"burst_2",579083,"Mieles",289542
"burst_2",579084,"Mieles",289542
"burst_2",579085,"Mieles",289543
"burst_2",579086,"Mieles",289543
"burst_2",579087,"Mieles",289544
"burst_2",579088,"Mieles",289544
"burst_2",579089,"Mieles",289545
"burst_2",579090,"Mieles",289545
"burst_2",590035,"Vry",295018
"burst_2",590036,"Vry",295018
"burst_2",590037,"Vry",295019
"burst_2",590038,"Vry",295019
"burst_2",590039,"Vry",295020
"burst_2",590040,"Vry",295020
"burst_2",590041,"Vry",295021
"burst_2",590042,"Vry",295021
"burst_2",590043,"Vry",295022
"burst_2",590044,"Vry",295022
"burst_2",590045,"Vry",295023
"burst_2",590046,"Vry",295023
"burst_2",590047,"Vry",295024
"burst_2",590048,"Vry",295024
"burst_2",594203,"Mieles",297102
"burst_2",594204,"Mieles",297102
"burst_2",598029,"Vry",299015
"burst_2",598030,"Vry",299015
"burst_2",598031,"Vry",299016
"burst_2",598032,"Vry",299016
"burst_2",598033,"Vry",299017
"burst_2",598034,"Vry",299017
"burst_2",598035,"Vry",299018
"burst_2",598036,"Vry",299018
"burst_2",598037,"Vry",299019
"burst_2",598038,"Vry",299019
"burst_2",598283,"Mieles",299142
"burst_2",598284,"Mieles",299142
"burst_2",598285,"Mieles",299143
"burst_2",598286,"Mieles",299143
"burst_2",598287,"Mieles",299144
"burst_2",598288,"Mieles",299144
"burst_2",598289,"Mieles",299145
"burst_2",598290,"Mieles",299145
"burst_2",598291,"Mieles",299146
"burst_2",598292,"Mieles",299146
"burst_2",598293,"Mieles",299147
"burst_2",598294,"Mieles",299147
"burst_2",598295,"Mieles",299148
"burst_2",598296,"Mieles",299148
"burst_2",598297,"Mieles",299149
"burst_2",598298,"Mieles",299149
"burst_2",598299,"Mieles",299150
"burst_2",598300,"Mieles",299150
"burst_2",598301,"Mieles",299151
"burst_2",598302,"Mieles",299151
"burst_2",598303,"Mieles",299152
"burst_2",598304,"Mieles",299152
"burst_2",598305,"Mieles",299153
"burst_2",598306,"Mieles",299153
"burst_2",598307,"Mieles",299154
"burst_2",598308,"Mieles",299154
"burst_2",598309,"Mieles",299155
"burst_2",598310,"Mieles",299155
"burst_2",598311,"Mieles",299156
"burst_2",598312,"Mieles",299156
"burst_2",598313,"Mieles",299157
"burst_2",598314,"Mieles",299157
"burst_2",598315,"Mieles",299158
"burst_2",598316,"Mieles",299158
"burst_2",598317,"Mieles",299159
"burst_2",598318,"Mieles",299159
"burst_2",598319,"Mieles",299160
"burst_2",598320,"Mieles",299160
"burst_2",598617,"Seychelles",299309
"burst_2",598618,"Seychelles",299309
"burst_2",598619,"Seychelles",299310
"burst_2",598620,"Seychelles",299310
"burst_2",598621,"Seychelles",299311
"burst_2",598622,"Seychelles",299311
"burst_2",598623,"Seychelles",299312
"burst_2",598624,"Seychelles",299312
"burst_2",598625,"Seychelles",299313
"burst_2",598626,"Seychelles",299313
"burst_2",598627,"Seychelles",299314
"burst_2",598628,"Seychelles",299314
"burst_2",598629,"Seychelles",299315
"burst_2",598630,"Seychelles",299315
"burst_2",598631,"Seychelles",299316
"burst_2",598632,"Seychelles",299316
"burst_2",598633,"Seychelles",299317
"burst_2",598634,"Seychelles",299317
"burst_2",598635,"Seychelles",299318
"burst_2",598636,"Seychelles",299318
"burst_2",598637,"Seychelles",299319
"burst_2",598638,"Seychelles",299319
"burst_2",598639,"Seychelles",299320
"burst_2",598640,"Seychelles",299320
"burst_2",598641,"Seychelles",299321
"burst_2",598642,"Seychelles",299321
"burst_2",598643,"Seychelles",299322
"burst_2",598644,"Seychelles",299322
"burst_2",598645,"Seychelles",299323
"burst_2",598646,"Seychelles",299323
"burst_2",598647,"Seychelles",299324
"burst_2",598648,"Seychelles",299324
"burst_2",598649,"Seychelles",299325
"burst_2",598650,"Seychelles",299325
"burst_2",598651,"Seychelles",299326
"burst_2",598652,"Seychelles",299326
"burst_2",598653,"Seychelles",299327
"burst_2",598654,"Seychelles",299327
"burst_2",598655,"Seychelles",299328
"burst_2",598656,"Seychelles",299328
"burst_2",600219,"Mieles",300110
"burst_2",600220,"Mieles",300110
"burst_2",600221,"Mieles",300111
"burst_2",600222,"Mieles",300111
"burst_2",600223,"Mieles",300112
"burst_2",600224,"Mieles",300112
"burst_2",600225,"Mieles",300113
"burst_2",600226,"Mieles",300113
"burst_2",600227,"Mieles",300114
"burst_2",600228,"Mieles",300114
"burst_2",600229,"Mieles",300115
"burst_2",600230,"Mieles",300115
"burst_2",600231,"Mieles",300116
"burst_2",600232,"Mieles",300116
"burst_2",600233,"Mieles",300117
"burst_2",600234,"Mieles",300117
"burst_2",600235,"Mieles",300118
"burst_2",600236,"Mieles",300118
"burst_2",600237,"Mieles",300119
"burst_2",600238,"Mieles",300119
"burst_2",600239,"Mieles",300120
"burst_2",600240,"Mieles",300120
"burst_2",600241,"Mieles",300121
"burst_2",600242,"Mieles",300121
"burst_2",600243,"Mieles",300122
"burst_2",600244,"Mieles",300122
"burst_2",600245,"Mieles",300123
"burst_2",600246,"Mieles",300123
"burst_2",600247,"Mieles",300124
"burst_2",600248,"Mieles",300124
"burst_2",600249,"Mieles",300125
"burst_2",600250,"Mieles",300125
"burst_2",600251,"Mieles",300126
"burst_2",600252,"Mieles",300126
"burst_2",600253,"Mieles",300127
"burst_2",600254,"Mieles",300127
"burst_2",600255,"Mieles",300128
"burst_2",600256,"Mieles",300128
"burst_2",600257,"Mieles",300129
"burst_2",600258,"Mieles",300129
"burst_2",600259,"Mieles",300130
"burst_2",600260,"Mieles",300130
"burst_2",600261,"Mieles",300131
"burst_2",600262,"Mieles",300131
"burst_2",600263,"Mieles",300132
"burst_2",600264,"Mieles",300132
"burst_2",600265,"Mieles",300133
"burst_2",600266,"Mieles",300133
"burst_2",600267,"Mieles",300134
"burst_2",600268,"Mieles",300134
"burst_2",600269,"Mieles",300135
"burst_2",600270,"Mieles",300135
"burst_2",600271,"Mieles",300136
"burst_2",600272,"Mieles",300136
"burst_2",600273,"Mieles",300137
"burst_2",600274,"Mieles",300137
"burst_2",600275,"Mieles",300138
"burst_2",600276,"Mieles",300138
"burst_2",600277,"Mieles",300139
"burst_2",600278,"Mieles",300139
"burst_2",600279,"Mieles",300140
"burst_2",600280,"Mieles",300140
"burst_2",600281,"Mieles",300141
"burst_2",600282,"Mieles",300141
"burst_2",600449,"Pomelo",300225
"burst_2",600450,"Pomelo",300225
"burst_2",600451,"Pomelo",300226
"burst_2",600452,"Pomelo",300226
"burst_2",600453,"Pomelo",300227
"burst_2",600454,"Pomelo",300227
"burst_2",600455,"Pomelo",300228
"burst_2",600456,"Pomelo",300228
"burst_2",600457,"Pomelo",300229
"burst_2",600458,"Pomelo",300229
"burst_2",600459,"Pomelo",300230
"burst_2",600460,"Pomelo",300230
"burst_2",600461,"Pomelo",300231
"burst_2",600462,"Pomelo",300231
"burst_2",600463,"Pomelo",300232
"burst_2",600464,"Pomelo",300232
"burst_2",600465,"Pomelo",300233
"burst_2",600466,"Pomelo",300233
"burst_2",600467,"Pomelo",300234
"burst_2",600468,"Pomelo",300234
"burst_2",600469,"Pomelo",300235
"burst_2",600470,"Pomelo",300235
"burst_2",600471,"Pomelo",300236
"burst_2",600472,"Pomelo",300236
"burst_2",600473,"Pomelo",300237
"burst_2",600474,"Pomelo",300237
"burst_2",600475,"Pomelo",300238
"burst_2",600476,"Pomelo",300238
"burst_2",600477,"Pomelo",300239
"burst_2",600478,"Pomelo",300239
"burst_2",600479,"Pomelo",300240
"burst_2",600480,"Pomelo",300240
"burst_2",600481,"Pomelo",300241
"burst_2",600482,"Pomelo",300241
"burst_2",600483,"Pomelo",300242
"burst_2",600484,"Pomelo",300242
"burst_2",600485,"Pomelo",300243
"burst_2",600486,"Pomelo",300243
"burst_2",600487,"Pomelo",300244
"burst_2",600488,"Pomelo",300244
"burst_2",600489,"Pomelo",300245
"burst_2",600490,"Pomelo",300245
"burst_2",601695,"Vry",300848
"burst_2",601696,"Vry",300848
"burst_2",602031,"Furry Glen",301016
"burst_2",602032,"Furry Glen",301016
"burst_2",602033,"Furry Glen",301017
"burst_2",602034,"Furry Glen",301017
"burst_2",602035,"Furry Glen",301018
"burst_2",602036,"Furry Glen",301018
"burst_2",602037,"Furry Glen",301019
"burst_2",602038,"Furry Glen",301019
"burst_2",602039,"Furry Glen",301020
"burst_2",602040,"Furry Glen",301020
"burst_2",602041,"Furry Glen",301021
"burst_2",602042,"Furry Glen",301021
"burst_2",602043,"Furry Glen",301022
"burst_2",602044,"Furry Glen",301022
"burst_2",602045,"Furry Glen",301023
"burst_2",602046,"Furry Glen",301023
"burst_2",602047,"Furry Glen",301024
"burst_2",602048,"Furry Glen",301024
"burst_2",602049,"Furry Glen",301025
"burst_2",602050,"Furry Glen",301025
"burst_2",602051,"Furry Glen",301026
"burst_2",602052,"Furry Glen",301026
"burst_2",602053,"Furry Glen",301027
"burst_2",602054,"Furry Glen",301027
"burst_2",602055,"Furry Glen",301028
"burst_2",602056,"Furry Glen",301028
"burst_2",602059,"Furry Glen",301030
"burst_2",602060,"Furry Glen",301030
"burst_2",602061,"Furry Glen",301031
"burst_2",602062,"Furry Glen",301031
"burst_2",602063,"Furry Glen",301032
"burst_2",602064,"Furry Glen",301032
"burst_2",602065,"Furry Glen",301033
"burst_2",602066,"Furry Glen",301033
"burst_2",602067,"Furry Glen",301034
"burst_2",602068,"Furry Glen",301034
"burst_2",602069,"Furry Glen",301035
"burst_2",602070,"Furry Glen",301035
"burst_2",602101,"Xiashan",301051
"burst_2",602102,"Xiashan",301051
"burst_2",602103,"Xiashan",301052
"burst_2",602104,"Xiashan",301052
"burst_2",602105,"Xiashan",301053
"burst_2",602106,"Xiashan",301053
"burst_2",602107,"Xiashan",301054
"burst_2",602108,"Xiashan",301054
"burst_2",602109,"Xiashan",301055
"burst_2",602110,"Xiashan",301055
"burst_2",602111,"Xiashan",301056
"burst_2",602112,"Xiashan",301056
"burst_2",602113,"Xiashan",301057
"burst_2",602114,"Xiashan",301057
"burst_2",602115,"Xiashan",301058
"burst_2",602116,"Xiashan",301058
"burst_2",602117,"Xiashan",301059
"burst_2",602118,"Xiashan",301059
"burst_2",602119,"Xiashan",301060
"burst_2",602120,"Xiashan",301060
"burst_2",602121,"Xiashan",301061
"burst_2",602122,"Xiashan",301061
"burst_2",602123,"Xiashan",301062
"burst_2",602124,"Xiashan",301062
"burst_2",602125,"Xiashan",301063
"burst_2",602126,"Xiashan",301063
"burst_2",602127,"Xiashan",301064
"burst_2",602128,"Xiashan",301064
"burst_2",602129,"Xiashan",301065
"burst_2",602130,"Xiashan",301065
"burst_2",603467,"Furry Glen",301734
"burst_2",603468,"Furry Glen",301734
"burst_2",603469,"Furry Glen",301735
"burst_2",603470,"Furry Glen",301735
"burst_2",603471,"Furry Glen",301736
"burst_2",603472,"Furry Glen",301736
"burst_2",603473,"Furry Glen",301737
"burst_2",603474,"Furry Glen",301737
"burst_2",603475,"Furry Glen",301738
"burst_2",603476,"Furry Glen",301738
"burst_2",603477,"Furry Glen",301739
"burst_2",603478,"Furry Glen",301739
"burst_2",603479,"Furry Glen",301740
"burst_2",603480,"Furry Glen",301740
"burst_2",603481,"Furry Glen",301741
"burst_2",603482,"Furry Glen",301741
"burst_2",603483,"Furry Glen",301742
"burst_2",603484,"Furry Glen",301742
"burst_2",603485,"Furry Glen",301743
"burst_2",603486,"Furry Glen",301743
"burst_2",603487,"Furry Glen",301744
"burst_2",603488,"Furry Glen",301744
"burst_2",603489,"Furry Glen",301745
"burst_2",603490,"Furry Glen",301745
"burst_2",603491,"Furry Glen",301746
"burst_2",603492,"Furry Glen",301746
"burst_2",603493,"Furry Glen",301747
"burst_2",603494,"Furry Glen",301747
"burst_2",603495,"Furry Glen",301748
"burst_2",603496,"Furry Glen",301748
"burst_2",603497,"Furry Glen",301749
"burst_2",603498,"Furry Glen",301749
"burst_2",603499,"Furry Glen",301750
"burst_2",603500,"Furry Glen",301750
"burst_2",603501,"Furry Glen",301751
"burst_2",603502,"Furry Glen",301751
"burst_2",603503,"Furry Glen",301752
"burst_2",603504,"Furry Glen",301752
"burst_2",603505,"Furry Glen",301753
"burst_2",603506,"Furry Glen",301753
"burst_2",603507,"Furry Glen",301754
"burst_2",603508,"Furry Glen",301754
"burst_2",603775,"Furry Glen",301888
"burst_2",603776,"Furry Glen",301888
"burst_2",603777,"Furry Glen",301889
"burst_2",603778,"Furry Glen",301889
"burst_2",603779,"Furry Glen",301890
"burst_2",603780,"Furry Glen",301890
"burst_2",603781,"Furry Glen",301891
"burst_2",603782,"Furry Glen",301891
"burst_2",603783,"Furry Glen",301892
"burst_2",604637,"Ratel",302319
"burst_2",604638,"Ratel",302319
"burst_2",604639,"Ratel",302320
"burst_2",604640,"Ratel",302320
"burst_2",604641,"Ratel",302321
"burst_2",604642,"Ratel",302321
"burst_2",604643,"Ratel",302322
"burst_2",604644,"Ratel",302322
"burst_2",604645,"Ratel",302323
"burst_2",604646,"Ratel",302323
"burst_2",604647,"Ratel",302324
"burst_2",604648,"Ratel",302324
"burst_2",604649,"Ratel",302325
"burst_2",604650,"Ratel",302325
"burst_2",604651,"Ratel",302326
"burst_2",604652,"Ratel",302326
"burst_2",604653,"Ratel",302327
"burst_2",604654,"Ratel",302327
"burst_2",604655,"Ratel",302328
"burst_2",604656,"Ratel",302328
"burst_2",604657,"Ratel",302329
"burst_2",604658,"Ratel",302329
"burst_2",604659,"Ratel",302330
"burst_2",604660,"Ratel",302330
"burst_2",604661,"Ratel",302331
"burst_2",604662,"Ratel",302331
"burst_2",604663,"Ratel",302332
"burst_2",604664,"Ratel",302332
"burst_2",604665,"Ratel",302333
"burst_2",604666,"Ratel",302333
"burst_2",604667,"Ratel",302334
"burst_2",604668,"Ratel",302334
"burst_2",604669,"Ratel",302335
"burst_2",604670,"Ratel",302335
"burst_2",604671,"Ratel",302336
"burst_2",604672,"Ratel",302336
"burst_2",604673,"Ratel",302337
"burst_2",604674,"Ratel",302337
"burst_2",604675,"Ratel",302338
"burst_2",604676,"Ratel",302338
"burst_2",608279,"Pomelo",304140
"burst_2",608280,"Pomelo",304140
"burst_2",608281,"Pomelo",304141
"burst_2",608282,"Pomelo",304141
"burst_2",608283,"Pomelo",304142
"burst_2",608284,"Pomelo",304142
"burst_2",608285,"Pomelo",304143
"burst_2",608286,"Pomelo",304143
"burst_2",608287,"Pomelo",304144
"burst_2",608288,"Pomelo",304144
"burst_2",608289,"Pomelo",304145
"burst_2",608290,"Pomelo",304145
"burst_2",608291,"Pomelo",304146
"burst_2",608292,"Pomelo",304146
"burst_2",608293,"Pomelo",304147
"burst_2",608294,"Pomelo",304147
"burst_2",608295,"Pomelo",304148
"burst_2",608296,"Pomelo",304148
"burst_2",608297,"Pomelo",304149
"burst_2",608298,"Pomelo",304149
"burst_2",608299,"Pomelo",304150
"burst_2",608300,"Pomelo",304150
"burst_2",608301,"Pomelo",304151
"burst_2",608302,"Pomelo",304151
"burst_2",608303,"Pomelo",304152
"burst_2",608304,"Pomelo",304152
"burst_2",608305,"Pomelo",304153
"burst_2",608306,"Pomelo",304153
"burst_2",608307,"Pomelo",304154
"burst_2",608308,"Pomelo",304154
"burst_2",608309,"Pomelo",304155
"burst_2",608310,"Pomelo",304155
"burst_2",608311,"Pomelo",304156
"burst_2",608312,"Pomelo",304156
"burst_2",608313,"Pomelo",304157
"burst_2",608314,"Pomelo",304157
"burst_2",608315,"Pomelo",304158
"burst_2",608316,"Pomelo",304158
"burst_2",608317,"Pomelo",304159
"burst_2",608318,"Pomelo",304159
"burst_2",610043,"Mieles",305022
"burst_2",610044,"Mieles",305022
"burst_2",610045,"Mieles",305023
"burst_2",610046,"Mieles",305023
"burst_2",610047,"Mieles",305024
