"idindividual1","year_month","Final_behaviour","total_duration","prop_duration","year","n_scans","n_behaviours"
"Nak",2023-08-01,"Running",168,0.0180684018068402,2023,8,6
"Nak",2023-08-01,"Self-scratching",463,0.0497956549795655,2023,8,6
"Nak",2023-08-01,"Walking",571,0.0614110561411056,2023,8,6
"Nak",2023-09-01,"Forage",3037,0.431760022746659,2023,6,8
"Nak",2023-09-01,"Grooming actor",122,0.0173443275518908,2023,6,8
"Nak",2023-09-01,"Other",809,0.115012794995735,2023,6,8
"Nak",2023-09-01,"Resting",2290,0.325561558146147,2023,6,8
"Nak",2023-09-01,"Running",52,0.00739266420244527,2023,6,8
"Nak",2023-09-01,"Self-scratching",356,0.0506113164628945,2023,6,8
"Nak",2023-09-01,"Sleeping",70,0.00995166334944555,2023,6,8
"Nak",2023-09-01,"Walking",298,0.0423656525447825,2023,6,8
"Nak",2023-10-01,"Other",5,0.004149377593361,2023,1,4
"Nak",2023-10-01,"Resting",949,0.787551867219917,2023,1,4
"Nak",2023-10-01,"Self-scratching",21,0.0174273858921162,2023,1,4
"Nak",2023-10-01,"Sleeping",230,0.190871369294606,2023,1,4
"Ndaw",2022-06-01,"Forage",4320,0.743289745354439,2022,5,8
"Ndaw",2022-06-01,"Grooming actor",137,0.0235719201651755,2022,5,8
"Ndaw",2022-06-01,"Grooming receiver",176,0.0302821748107364,2022,5,8
"Ndaw",2022-06-01,"Other",266,0.0457673778389539,2022,5,8
"Ndaw",2022-06-01,"Resting",282,0.0485203028217481,2022,5,8
"Ndaw",2022-06-01,"Running",24,0.00412938747419133,2022,5,8
"Ndaw",2022-06-01,"Self-scratching",143,0.0246042670337233,2022,5,8
"Ndaw",2022-06-01,"Walking",464,0.0798348245010324,2022,5,8
"Ndaw",2022-07-01,"Forage",4169,0.448424222867592,2022,9,9
"Ndaw",2022-07-01,"Grooming actor",610,0.0656125631924277,2022,9,9
"Ndaw",2022-07-01,"Grooming receiver",347,0.037323867914381,2022,9,9
"Ndaw",2022-07-01,"Other",652,0.0701301495105948,2022,9,9
"Ndaw",2022-07-01,"Resting",1962,0.211035818005808,2022,9,9
"Ndaw",2022-07-01,"Running",50,0.00537807895019899,2022,9,9
"Ndaw",2022-07-01,"Self-scratching",208,0.0223728084328278,2022,9,9
"Ndaw",2022-07-01,"Sleeping",57,0.00613101000322685,2022,9,9
"Ndaw",2022-07-01,"Walking",1242,0.133591481122943,2022,9,9
"Ndaw",2022-08-01,"Forage",4469,0.551456071076012,2022,7,8
"Ndaw",2022-08-01,"Grooming actor",250,0.0308489634748272,2022,7,8
"Ndaw",2022-08-01,"Grooming receiver",380,0.0468904244817374,2022,7,8
"Ndaw",2022-08-01,"Other",434,0.0535538005923001,2022,7,8
"Ndaw",2022-08-01,"Resting",1469,0.181268509378085,2022,7,8
"Ndaw",2022-08-01,"Running",11,0.0013573543928924,2022,7,8
"Ndaw",2022-08-01,"Self-scratching",101,0.0124629812438302,2022,7,8
"Ndaw",2022-08-01,"Walking",990,0.122161895360316,2022,7,8
"Ndaw",2022-09-01,"Forage",3636,0.531268264172998,2022,6,8
"Ndaw",2022-09-01,"Grooming actor",455,0.0664815897136178,2022,6,8
"Ndaw",2022-09-01,"Grooming receiver",177,0.0258620689655172,2022,6,8
"Ndaw",2022-09-01,"Other",319,0.0466101694915254,2022,6,8
"Ndaw",2022-09-01,"Resting",1224,0.178842781998831,2022,6,8
"Ndaw",2022-09-01,"Running",109,0.0159263588544711,2022,6,8
"Ndaw",2022-09-01,"Self-scratching",79,0.0115429573348919,2022,6,8
"Ndaw",2022-09-01,"Walking",845,0.123465809468147,2022,6,8
"Ndaw",2022-10-01,"Forage",930,0.150363783346807,2022,5,9
"Ndaw",2022-10-01,"Grooming actor",654,0.105739692805174,2022,5,9
"Ndaw",2022-10-01,"Grooming receiver",451,0.0729183508488278,2022,5,9
"Ndaw",2022-10-01,"Other",721,0.116572352465643,2022,5,9
"Ndaw",2022-10-01,"Resting",1448,0.234114793856103,2022,5,9
"Ndaw",2022-10-01,"Running",14,0.00226354082457559,2022,5,9
"Ndaw",2022-10-01,"Self-scratching",178,0.0287793047696039,2022,5,9
"Ndaw",2022-10-01,"Sleeping",1482,0.239611964430073,2022,5,9
"Ndaw",2022-10-01,"Walking",307,0.0496362166531932,2022,5,9
"Ndaw",2022-11-01,"Forage",4523,0.368833075103971,2022,11,9
"Ndaw",2022-11-01,"Grooming actor",1022,0.0833401288428606,2022,11,9
"Ndaw",2022-11-01,"Grooming receiver",215,0.0175324145804452,2022,11,9
"Ndaw",2022-11-01,"Other",790,0.0644214303188453,2022,11,9
"Ndaw",2022-11-01,"Resting",3679,0.300008154611433,2022,11,9
"Ndaw",2022-11-01,"Running",81,0.00660523526053984,2022,11,9
"Ndaw",2022-11-01,"Self-scratching",635,0.0517817825980592,2022,11,9
"Ndaw",2022-11-01,"Sleeping",870,0.0709451194650575,2022,11,9
"Ndaw",2022-11-01,"Walking",448,0.0365326592187882,2022,11,9
"Ndaw",2022-12-01,"Forage",3356,0.288019224167525,2022,9,9
"Ndaw",2022-12-01,"Grooming actor",1035,0.0888259526261586,2022,9,9
"Ndaw",2022-12-01,"Grooming receiver",573,0.0491761071060762,2022,9,9
"Ndaw",2022-12-01,"Other",1883,0.161603158256093,2022,9,9
"Ndaw",2022-12-01,"Resting",2759,0.236783384826639,2022,9,9
"Ndaw",2022-12-01,"Running",78,0.00669412976313079,2022,9,9
"Ndaw",2022-12-01,"Self-scratching",455,0.0390490902849296,2022,9,9
"Ndaw",2022-12-01,"Sleeping",569,0.0488328184002746,2022,9,9
"Ndaw",2022-12-01,"Walking",944,0.0810161345691727,2022,9,9
"Ndaw",2023-01-01,"Forage",594,0.258373205741627,2023,2,8
"Ndaw",2023-01-01,"Grooming actor",63,0.0274032187907786,2023,2,8
"Ndaw",2023-01-01,"Grooming receiver",83,0.0361026533275337,2023,2,8
"Ndaw",2023-01-01,"Other",516,0.224445411048282,2023,2,8
"Ndaw",2023-01-01,"Resting",753,0.32753371030883,2023,2,8
"Ndaw",2023-01-01,"Running",6,0.00260983036102653,2023,2,8
"Ndaw",2023-01-01,"Self-scratching",227,0.0987385819921705,2023,2,8
"Ndaw",2023-01-01,"Walking",57,0.0247933884297521,2023,2,8
"Ndaw",2023-02-01,"Forage",589,0.48318293683347,2023,1,5
"Ndaw",2023-02-01,"Other",60,0.0492206726825267,2023,1,5
"Ndaw",2023-02-01,"Resting",475,0.389663658736669,2023,1,5
"Ndaw",2023-02-01,"Self-scratching",11,0.00902378999179656,2023,1,5
"Ndaw",2023-02-01,"Walking",84,0.0689089417555373,2023,1,5
"Ndaw",2023-03-01,"Forage",2167,0.300096939482066,2023,7,8
"Ndaw",2023-03-01,"Grooming actor",1294,0.179199556848082,2023,7,8
"Ndaw",2023-03-01,"Grooming receiver",429,0.05941005400914,2023,7,8
"Ndaw",2023-03-01,"Other",1819,0.251904168397729,2023,7,8
"Ndaw",2023-03-01,"Resting",1046,0.144855283201773,2023,7,8
"Ndaw",2023-03-01,"Running",29,0.00401606425702811,2023,7,8
"Ndaw",2023-03-01,"Self-scratching",310,0.0429303420578867,2023,7,8
"Ndaw",2023-03-01,"Walking",127,0.0175875917462955,2023,7,8
"Ndaw",2023-04-01,"Forage",2578,0.575446428571429,2023,4,7
"Ndaw",2023-04-01,"Grooming actor",574,0.128125,2023,4,7
"Ndaw",2023-04-01,"Grooming receiver",547,0.122098214285714,2023,4,7
"Ndaw",2023-04-01,"Other",195,0.0435267857142857,2023,4,7
"Ndaw",2023-04-01,"Resting",290,0.0647321428571429,2023,4,7
"Ndaw",2023-04-01,"Self-scratching",143,0.0319196428571429,2023,4,7
"Ndaw",2023-04-01,"Walking",153,0.0341517857142857,2023,4,7
"Ndaw",2023-05-01,"Forage",3133,0.538686382393398,2023,5,8
"Ndaw",2023-05-01,"Grooming actor",1036,0.178129298486933,2023,5,8
"Ndaw",2023-05-01,"Grooming receiver",500,0.0859697386519945,2023,5,8
"Ndaw",2023-05-01,"Other",667,0.114683631361761,2023,5,8
"Ndaw",2023-05-01,"Resting",110,0.0189133425034388,2023,5,8
"Ndaw",2023-05-01,"Running",77,0.0132393397524072,2023,5,8
"Ndaw",2023-05-01,"Self-scratching",177,0.0304332874828061,2023,5,8
"Ndaw",2023-05-01,"Walking",116,0.0199449793672627,2023,5,8
"Ndaw",2023-06-01,"Forage",2256,0.500443655723159,2023,4,7
"Ndaw",2023-06-01,"Grooming actor",181,0.040150842945874,2023,4,7
"Ndaw",2023-06-01,"Grooming receiver",30,0.00665483584738243,2023,4,7
"Ndaw",2023-06-01,"Other",255,0.0565661047027507,2023,4,7
"Ndaw",2023-06-01,"Resting",900,0.199645075421473,2023,4,7
"Ndaw",2023-06-01,"Self-scratching",339,0.0751996450754215,2023,4,7
"Ndaw",2023-06-01,"Walking",547,0.12133984028394,2023,4,7
"Ndaw",2023-07-01,"Forage",3885,0.597876269621422,2023,6,8
"Ndaw",2023-07-01,"Grooming actor",309,0.0475530932594644,2023,6,8
"Ndaw",2023-07-01,"Grooming receiver",67,0.010310864881502,2023,6,8
"Ndaw",2023-07-01,"Other",358,0.0550938750384734,2023,6,8
"Ndaw",2023-07-01,"Resting",1267,0.194983071714374,2023,6,8
"Ndaw",2023-07-01,"Running",30,0.00461680517082179,2023,6,8
"Ndaw",2023-07-01,"Self-scratching",273,0.0420129270544783,2023,6,8
"Ndaw",2023-07-01,"Walking",309,0.0475530932594644,2023,6,8
"Ndaw",2023-08-01,"Forage",1931,0.540290990486849,2023,3,8
"Ndaw",2023-08-01,"Grooming actor",456,0.12758813654169,2023,3,8
"Ndaw",2023-08-01,"Grooming receiver",248,0.0693900391717963,2023,3,8
"Ndaw",2023-08-01,"Other",207,0.0579182988248461,2023,3,8
"Ndaw",2023-08-01,"Resting",411,0.11499720201455,2023,3,8
"Ndaw",2023-08-01,"Running",35,0.0097929490766648,2023,3,8
"Ndaw",2023-08-01,"Self-scratching",87,0.0243424734191382,2023,3,8
"Ndaw",2023-08-01,"Walking",199,0.0556799104644656,2023,3,8
"Ndaw",2023-09-01,"Forage",2520,0.295566502463054,2023,8,9
"Ndaw",2023-09-01,"Grooming actor",530,0.0621627961529439,2023,8,9
"Ndaw",2023-09-01,"Grooming receiver",870,0.102040816326531,2023,8,9
"Ndaw",2023-09-01,"Other",410,0.0480882007975604,2023,8,9
"Ndaw",2023-09-01,"Resting",3038,0.35632183908046,2023,8,9
"Ndaw",2023-09-01,"Running",33,0.00387051372273047,2023,8,9
"Ndaw",2023-09-01,"Self-scratching",250,0.029322073657049,2023,8,9
"Ndaw",2023-09-01,"Sleeping",262,0.0307295331925874,2023,8,9
"Ndaw",2023-09-01,"Walking",613,0.0718977246070842,2023,8,9
"Ndaw",2023-10-01,"Forage",460,0.191029900332226,2023,2,7
"Ndaw",2023-10-01,"Grooming actor",234,0.0971760797342193,2023,2,7
"Ndaw",2023-10-01,"Grooming receiver",222,0.0921926910299003,2023,2,7
"Ndaw",2023-10-01,"Other",172,0.0714285714285714,2023,2,7
"Ndaw",2023-10-01,"Resting",1188,0.493355481727575,2023,2,7
"Ndaw",2023-10-01,"Self-scratching",109,0.045265780730897,2023,2,7
"Ndaw",2023-10-01,"Walking",23,0.0095514950166113,2023,2,7
"Niha",2023-04-01,"Forage",250,0.223214285714286,2023,1,8
"Niha",2023-04-01,"Grooming actor",84,0.075,2023,1,8
"Niha",2023-04-01,"Grooming receiver",110,0.0982142857142857,2023,1,8
"Niha",2023-04-01,"Other",83,0.0741071428571429,2023,1,8
"Niha",2023-04-01,"Resting",309,0.275892857142857,2023,1,8
"Niha",2023-04-01,"Self-scratching",108,0.0964285714285714,2023,1,8
"Niha",2023-04-01,"Sleeping",12,0.0107142857142857,2023,1,8
"Niha",2023-04-01,"Walking",164,0.146428571428571,2023,1,8
"Niha",2023-05-01,"Forage",708,0.332082551594747,2023,2,6
"Niha",2023-05-01,"Grooming actor",31,0.0145403377110694,2023,2,6
"Niha",2023-05-01,"Grooming receiver",283,0.132739212007505,2023,2,6
"Niha",2023-05-01,"Other",222,0.104127579737336,2023,2,6
"Niha",2023-05-01,"Resting",798,0.374296435272045,2023,2,6
"Niha",2023-05-01,"Self-scratching",90,0.0422138836772983,2023,2,6
"Niha",2023-06-01,"Forage",690,0.276663993584603,2023,3,8
"Niha",2023-06-01,"Grooming actor",193,0.0773857257417803,2023,3,8
"Niha",2023-06-01,"Grooming receiver",670,0.268644747393745,2023,3,8
"Niha",2023-06-01,"Other",179,0.0717722534081796,2023,3,8
"Niha",2023-06-01,"Resting",191,0.0765838011226945,2023,3,8
"Niha",2023-06-01,"Running",79,0.0316760224538893,2023,3,8
"Niha",2023-06-01,"Self-scratching",217,0.0870088211708099,2023,3,8
"Niha",2023-06-01,"Walking",275,0.110264635124298,2023,3,8
"Niha",2023-07-01,"Forage",8,0.0833333333333333,2023,1,3
"Niha",2023-07-01,"Other",14,0.145833333333333,2023,1,3
"Niha",2023-07-01,"Resting",74,0.770833333333333,2023,1,3
"Niha",2023-08-01,"Forage",378,0.402985074626866,2023,1,5
"Niha",2023-08-01,"Grooming actor",298,0.317697228144989,2023,1,5
"Niha",2023-08-01,"Grooming receiver",186,0.198294243070362,2023,1,5
"Niha",2023-08-01,"Other",59,0.0628997867803838,2023,1,5
"Niha",2023-08-01,"Self-scratching",17,0.0181236673773987,2023,1,5
"Niha",2023-09-01,"Grooming actor",172,0.1441743503772,2023,1,5
"Niha",2023-09-01,"Grooming receiver",172,0.1441743503772,2023,1,5
"Niha",2023-09-01,"Other",297,0.248952221290863,2023,1,5
"Niha",2023-09-01,"Resting",488,0.40905280804694,2023,1,5
"Niha",2023-09-01,"Self-scratching",64,0.0536462699077955,2023,1,5
"Oke",2022-06-01,"Forage",3356,0.634404536862004,2022,6,6
"Oke",2022-06-01,"Other",204,0.0385633270321361,2022,6,6
"Oke",2022-06-01,"Resting",1188,0.224574669187146,2022,6,6
"Oke",2022-06-01,"Running",62,0.0117202268431002,2022,6,6
"Oke",2022-06-01,"Self-scratching",115,0.0217391304347826,2022,6,6
"Oke",2022-06-01,"Walking",365,0.0689981096408318,2022,6,6
"Oke",2022-07-01,"Forage",3043,0.365877119153541,2022,7,9
"Oke",2022-07-01,"Grooming actor",535,0.0643260791150655,2022,7,9
"Oke",2022-07-01,"Grooming receiver",75,0.00901767464229891,2022,7,9
"Oke",2022-07-01,"Other",1002,0.120476133221113,2022,7,9
"Oke",2022-07-01,"Resting",2613,0.314175784537694,2022,7,9
"Oke",2022-07-01,"Running",90,0.0108212095707587,2022,7,9
"Oke",2022-07-01,"Self-scratching",112,0.0134663941324997,2022,7,9
"Oke",2022-07-01,"Sleeping",544,0.0654082000721414,2022,7,9
"Oke",2022-07-01,"Walking",303,0.0364314055548876,2022,7,9
"Oke",2022-08-01,"Forage",3693,0.462202753441802,2022,7,9
"Oke",2022-08-01,"Grooming actor",334,0.04180225281602,2022,7,9
"Oke",2022-08-01,"Grooming receiver",263,0.0329161451814768,2022,7,9
"Oke",2022-08-01,"Other",621,0.0777221526908636,2022,7,9
"Oke",2022-08-01,"Resting",2470,0.309136420525657,2022,7,9
"Oke",2022-08-01,"Running",38,0.00475594493116395,2022,7,9
"Oke",2022-08-01,"Self-scratching",125,0.0156445556946183,2022,7,9
"Oke",2022-08-01,"Sleeping",87,0.0108886107634543,2022,7,9
"Oke",2022-08-01,"Walking",359,0.0449311639549437,2022,7,9
"Oke",2022-09-01,"Forage",3750,0.388641309980309,2022,9,7
"Oke",2022-09-01,"Other",577,0.0597989428956369,2022,9,7
"Oke",2022-09-01,"Resting",3743,0.387915846201679,2022,9,7
"Oke",2022-09-01,"Running",32,0.0033164058451653,2022,9,7
"Oke",2022-09-01,"Self-scratching",171,0.0177220437351021,2022,9,7
"Oke",2022-09-01,"Sleeping",289,0.0299512902891491,2022,9,7
"Oke",2022-09-01,"Walking",1087,0.112654161052959,2022,9,7
"Oke",2022-10-01,"Forage",806,0.177220756376429,2022,4,8
"Oke",2022-10-01,"Grooming actor",633,0.139182058047493,2022,4,8
"Oke",2022-10-01,"Grooming receiver",549,0.120712401055409,2022,4,8
"Oke",2022-10-01,"Other",257,0.0565083553210202,2022,4,8
"Oke",2022-10-01,"Resting",1733,0.381046613896218,2022,4,8
"Oke",2022-10-01,"Running",17,0.00373790677220756,2022,4,8
"Oke",2022-10-01,"Self-scratching",188,0.0413368513632366,2022,4,8
"Oke",2022-10-01,"Walking",365,0.0802550571679859,2022,4,8
"Oke",2022-11-01,"Forage",1704,0.374917491749175,2022,4,9
"Oke",2022-11-01,"Grooming actor",103,0.0226622662266227,2022,4,9
"Oke",2022-11-01,"Grooming receiver",280,0.0616061606160616,2022,4,9
"Oke",2022-11-01,"Other",299,0.0657865786578658,2022,4,9
"Oke",2022-11-01,"Resting",1747,0.384378437843784,2022,4,9
"Oke",2022-11-01,"Running",5,0.0011001100110011,2022,4,9
"Oke",2022-11-01,"Self-scratching",96,0.0211221122112211,2022,4,9
"Oke",2022-11-01,"Sleeping",234,0.0514851485148515,2022,4,9
"Oke",2022-11-01,"Walking",77,0.0169416941694169,2022,4,9
"Oke",2022-12-01,"Forage",1038,0.198508318990247,2022,5,9
"Oke",2022-12-01,"Grooming actor",83,0.0158730158730159,2022,5,9
"Oke",2022-12-01,"Grooming receiver",245,0.0468540829986613,2022,5,9
"Oke",2022-12-01,"Other",400,0.0764964620386307,2022,5,9
"Oke",2022-12-01,"Resting",2315,0.442723274048575,2022,5,9
"Oke",2022-12-01,"Running",17,0.00325109963664181,2022,5,9
"Oke",2022-12-01,"Self-scratching",86,0.0164467393383056,2022,5,9
"Oke",2022-12-01,"Sleeping",952,0.182061579651941,2022,5,9
"Oke",2022-12-01,"Walking",93,0.0177854274239816,2022,5,9
"Oke",2023-01-01,"Forage",771,0.351573187414501,2023,2,5
"Oke",2023-01-01,"Other",103,0.0469676242590059,2023,2,5
"Oke",2023-01-01,"Resting",1155,0.526675786593707,2023,2,5
"Oke",2023-01-01,"Self-scratching",138,0.0629274965800274,2023,2,5
"Oke",2023-01-01,"Walking",26,0.0118559051527588,2023,2,5
"Oke",2023-04-01,"Grooming receiver",60,0.0498753117206983,2023,1,6
"Oke",2023-04-01,"Resting",547,0.454696591853699,2023,1,6
"Oke",2023-04-01,"Running",8,0.00665004156275977,2023,1,6
"Oke",2023-04-01,"Self-scratching",20,0.0166251039068994,2023,1,6
"Oke",2023-04-01,"Sleeping",525,0.43640897755611,2023,1,6
"Oke",2023-04-01,"Walking",43,0.0357439733998337,2023,1,6
"Oke",2023-06-01,"Forage",169,0.34560327198364,2023,3,6
"Oke",2023-06-01,"Other",8,0.016359918200409,2023,3,6
"Oke",2023-06-01,"Resting",92,0.188139059304703,2023,3,6
"Oke",2023-06-01,"Self-scratching",5,0.0102249488752556,2023,3,6
"Oke",2023-06-01,"Sleeping",17,0.0347648261758691,2023,3,6
"Oke",2023-06-01,"Walking",198,0.404907975460123,2023,3,6
"Oke",2023-07-01,"Forage",337,0.279900332225914,2023,1,6
"Oke",2023-07-01,"Other",61,0.0506644518272425,2023,1,6
"Oke",2023-07-01,"Resting",627,0.520764119601329,2023,1,6
"Oke",2023-07-01,"Running",13,0.010797342192691,2023,1,6
"Oke",2023-07-01,"Self-scratching",34,0.0282392026578073,2023,1,6
"Oke",2023-07-01,"Walking",132,0.109634551495017,2023,1,6
"Oke",2023-08-01,"Forage",17,0.137096774193548,2023,1,5
"Oke",2023-08-01,"Resting",9,0.0725806451612903,2023,1,5
"Oke",2023-08-01,"Running",4,0.032258064516129,2023,1,5
"Oke",2023-08-01,"Self-scratching",90,0.725806451612903,2023,1,5
"Oke",2023-08-01,"Walking",4,0.032258064516129,2023,1,5
"Pom",2022-06-01,"Forage",2685,0.752100840336134,2022,3,6
"Pom",2022-06-01,"Other",104,0.0291316526610644,2022,3,6
"Pom",2022-06-01,"Resting",561,0.157142857142857,2022,3,6
"Pom",2022-06-01,"Running",17,0.00476190476190476,2022,3,6
"Pom",2022-06-01,"Self-scratching",18,0.00504201680672269,2022,3,6
"Pom",2022-06-01,"Walking",185,0.0518207282913165,2022,3,6
"Pom",2022-07-01,"Forage",3432,0.522931586164864,2022,6,7
"Pom",2022-07-01,"Grooming actor",64,0.00975163797044035,2022,6,7
"Pom",2022-07-01,"Grooming receiver",187,0.0284930671948804,2022,6,7
"Pom",2022-07-01,"Other",467,0.0711564833155569,2022,6,7
"Pom",2022-07-01,"Resting",1612,0.245619381380466,2022,6,7
"Pom",2022-07-01,"Self-scratching",156,0.0237696175529483,2022,6,7
"Pom",2022-07-01,"Walking",645,0.0982782264208441,2022,6,7
"Pom",2022-08-01,"Forage",2023,0.846089502300293,2022,2,5
"Pom",2022-08-01,"Other",51,0.0213299874529486,2022,2,5
"Pom",2022-08-01,"Resting",247,0.103304056879967,2022,2,5
"Pom",2022-08-01,"Self-scratching",19,0.00794646591384358,2022,2,5
"Pom",2022-08-01,"Walking",51,0.0213299874529486,2022,2,5
"Pom",2022-09-01,"Forage",774,0.21523915461624,2022,3,8
"Pom",2022-09-01,"Grooming actor",236,0.0656284760845384,2022,3,8
"Pom",2022-09-01,"Grooming receiver",257,0.07146829810901,2022,3,8
"Pom",2022-09-01,"Other",777,0.216073414905451,2022,3,8
"Pom",2022-09-01,"Resting",1252,0.348164627363737,2022,3,8
"Pom",2022-09-01,"Self-scratching",15,0.00417130144605117,2022,3,8
"Pom",2022-09-01,"Sleeping",233,0.0647942157953281,2022,3,8
"Pom",2022-09-01,"Walking",52,0.014460511679644,2022,3,8
"Pom",2022-10-01,"Forage",3271,0.776037959667853,2022,3,6
"Pom",2022-10-01,"Other",125,0.029655990510083,2022,3,6
"Pom",2022-10-01,"Resting",692,0.16417556346382,2022,3,6
"Pom",2022-10-01,"Running",6,0.00142348754448399,2022,3,6
"Pom",2022-10-01,"Self-scratching",87,0.0206405693950178,2022,3,6
"Pom",2022-10-01,"Walking",34,0.00806642941874259,2022,3,6
"Pom",2022-11-01,"Forage",1685,0.363303147908581,2022,4,8
"Pom",2022-11-01,"Grooming actor",90,0.019404915912031,2022,4,8
"Pom",2022-11-01,"Grooming receiver",67,0.0144458818456231,2022,4,8
"Pom",2022-11-01,"Other",274,0.0590771884432945,2022,4,8
"Pom",2022-11-01,"Resting",1768,0.38119879258301,2022,4,8
"Pom",2022-11-01,"Self-scratching",306,0.0659767141009056,2022,4,8
"Pom",2022-11-01,"Sleeping",129,0.0278137128072445,2022,4,8
"Pom",2022-11-01,"Walking",319,0.06877964639931,2022,4,8
"Pom",2022-12-01,"Forage",140,0.0601374570446735,2022,2,7
"Pom",2022-12-01,"Grooming actor",310,0.133161512027491,2022,2,7
"Pom",2022-12-01,"Other",349,0.149914089347079,2022,2,7
"Pom",2022-12-01,"Resting",1216,0.52233676975945,2022,2,7
"Pom",2022-12-01,"Self-scratching",164,0.070446735395189,2022,2,7
"Pom",2022-12-01,"Sleeping",139,0.0597079037800687,2022,2,7
"Pom",2022-12-01,"Walking",10,0.00429553264604811,2022,2,7
"Pom",2023-03-01,"Forage",3522,0.438769154104896,2023,7,9
"Pom",2023-03-01,"Grooming actor",143,0.0178148747975582,2023,7,9
"Pom",2023-03-01,"Grooming receiver",362,0.0450977949420705,2023,7,9
"Pom",2023-03-01,"Other",480,0.059798181138657,2023,7,9
"Pom",2023-03-01,"Resting",2461,0.306590257879656,2023,7,9
"Pom",2023-03-01,"Running",85,0.0105892612433039,2023,7,9
"Pom",2023-03-01,"Self-scratching",425,0.0529463062165192,2023,7,9
"Pom",2023-03-01,"Sleeping",139,0.0173165566214028,2023,7,9
"Pom",2023-03-01,"Walking",410,0.0510776130559362,2023,7,9
"Pom",2023-04-01,"Forage",3375,0.573102394294447,2023,5,7
"Pom",2023-04-01,"Grooming receiver",238,0.0404143318050603,2023,5,7
"Pom",2023-04-01,"Other",309,0.0524707080998472,2023,5,7
"Pom",2023-04-01,"Resting",1048,0.177958906435728,2023,5,7
"Pom",2023-04-01,"Running",37,0.00628290032263542,2023,5,7
"Pom",2023-04-01,"Self-scratching",345,0.0585838003056546,2023,5,7
"Pom",2023-04-01,"Walking",537,0.0911869587366276,2023,5,7
"Pom",2023-05-01,"Forage",6016,0.66688837157743,2023,9,6
"Pom",2023-05-01,"Other",390,0.0432324575989358,2023,9,6
"Pom",2023-05-01,"Resting",1564,0.173373240217271,2023,9,6
"Pom",2023-05-01,"Running",211,0.0233898680855781,2023,9,6
"Pom",2023-05-01,"Self-scratching",288,0.0319255071499834,2023,9,6
"Pom",2023-05-01,"Walking",552,0.0611905553708015,2023,9,6
"Pom",2023-06-01,"Forage",6750,0.573053739706257,2023,10,8
"Pom",2023-06-01,"Grooming actor",176,0.0149418456575261,2023,10,8
"Pom",2023-06-01,"Grooming receiver",67,0.00568808897189914,2023,10,8
"Pom",2023-06-01,"Other",910,0.0772561337974361,2023,10,8
"Pom",2023-06-01,"Resting",2142,0.181849053400119,2023,10,8
"Pom",2023-06-01,"Running",144,0.0122251464470668,2023,10,8
"Pom",2023-06-01,"Self-scratching",700,0.059427795228797,2023,10,8
"Pom",2023-06-01,"Walking",890,0.0755581967908991,2023,10,8
"Pom",2023-07-01,"Forage",6870,0.664667182662539,2023,8,7
"Pom",2023-07-01,"Grooming receiver",283,0.0273800309597523,2023,8,7
"Pom",2023-07-01,"Other",615,0.059500773993808,2023,8,7
"Pom",2023-07-01,"Resting",1181,0.114260835913313,2023,8,7
"Pom",2023-07-01,"Running",26,0.00251547987616099,2023,8,7
"Pom",2023-07-01,"Self-scratching",799,0.0773026315789474,2023,8,7
"Pom",2023-07-01,"Walking",562,0.0543730650154799,2023,8,7
"Pom",2023-08-01,"Forage",3323,0.702834179357022,2023,4,7
"Pom",2023-08-01,"Grooming actor",65,0.0137478849407783,2023,4,7
"Pom",2023-08-01,"Other",220,0.0465313028764805,2023,4,7
"Pom",2023-08-01,"Resting",902,0.19077834179357,2023,4,7
"Pom",2023-08-01,"Running",5,0.0010575296108291,2023,4,7
"Pom",2023-08-01,"Self-scratching",99,0.0209390862944162,2023,4,7
"Pom",2023-08-01,"Walking",114,0.0241116751269036,2023,4,7
"Pom",2023-09-01,"Forage",5178,0.639417140034576,2023,7,7
"Pom",2023-09-01,"Other",387,0.0477895776734996,2023,7,7
"Pom",2023-09-01,"Resting",1631,0.201407755001235,2023,7,7
"Pom",2023-09-01,"Running",40,0.00493949123240306,2023,7,7
"Pom",2023-09-01,"Self-scratching",444,0.054828352679674,2023,7,7
"Pom",2023-09-01,"Sleeping",248,0.030624845640899,2023,7,7
"Pom",2023-09-01,"Walking",170,0.020992837737713,2023,7,7
"Pro",2022-06-01,"Forage",1467,0.617944397641112,2022,2,6
"Pro",2022-06-01,"Other",8,0.0033698399326032,2022,2,6
"Pro",2022-06-01,"Resting",489,0.205981465880371,2022,2,6
"Pro",2022-06-01,"Running",9,0.0037910699241786,2022,2,6
"Pro",2022-06-01,"Self-scratching",55,0.023167649536647,2022,2,6
"Pro",2022-06-01,"Walking",346,0.145745577085088,2022,2,6
"Pro",2022-07-01,"Forage",823,0.346818373367046,2022,2,6
"Pro",2022-07-01,"Other",141,0.0594184576485461,2022,2,6
"Pro",2022-07-01,"Resting",1254,0.528445006321112,2022,2,6
"Pro",2022-07-01,"Self-scratching",33,0.0139064475347661,2022,2,6
"Pro",2022-07-01,"Sleeping",9,0.00379266750948167,2022,2,6
"Pro",2022-07-01,"Walking",113,0.0476190476190476,2022,2,6
"Pro",2022-09-01,"Forage",854,0.678316123907863,2022,1,5
"Pro",2022-09-01,"Resting",225,0.178713264495631,2022,1,5
"Pro",2022-09-01,"Running",19,0.0150913423351867,2022,1,5
