burst,correction_type,target,random_seed,model,actual_label,predicted_label,count
Burst_1,rotbasal,Behaviour,100,GANDALF,Grooming receiver,Resting,8
Burst_1,rotbasal,Behaviour,100,GANDALF,Grooming receiver,Running,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Grooming receiver,Self-scratching,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Grooming receiver,Sleeping,2
Burst_1,rotbasal,Behaviour,100,GANDALF,Grooming receiver,Walking,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Resting,Eating,9
Burst_1,rotbasal,Behaviour,100,GANDALF,Resting,Grooming actor,10
Burst_1,rotbasal,Behaviour,100,GANDALF,Resting,Grooming receiver,2
Burst_1,rotbasal,Behaviour,100,GANDALF,Resting,Resting,75
Burst_1,rotbasal,Behaviour,100,GANDALF,Resting,Running,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Resting,Self-scratching,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Resting,Sleeping,2
Burst_1,rotbasal,Behaviour,100,GANDALF,Resting,Walking,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Running,Eating,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Running,Grooming actor,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Running,Grooming receiver,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Running,Resting,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Running,Running,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Running,Self-scratching,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Running,Sleeping,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Running,Walking,1
Burst_1,rotbasal,Behaviour,100,GANDALF,Self-scratching,Eating,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Self-scratching,Grooming actor,1
Burst_1,rotbasal,Behaviour,100,GANDALF,Self-scratching,Grooming receiver,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Self-scratching,Resting,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Self-scratching,Running,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Self-scratching,Self-scratching,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Self-scratching,Sleeping,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Self-scratching,Walking,1
Burst_1,rotbasal,Behaviour,100,GANDALF,Sleeping,Eating,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Sleeping,Grooming actor,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Sleeping,Grooming receiver,1
Burst_1,rotbasal,Behaviour,100,GANDALF,Sleeping,Resting,3
Burst_1,rotbasal,Behaviour,100,GANDALF,Sleeping,Running,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Sleeping,Self-scratching,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Sleeping,Sleeping,2
Burst_1,rotbasal,Behaviour,100,GANDALF,Sleeping,Walking,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Walking,Eating,7
Burst_1,rotbasal,Behaviour,100,GANDALF,Walking,Grooming actor,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Walking,Grooming receiver,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Walking,Resting,1
Burst_1,rotbasal,Behaviour,100,GANDALF,Walking,Running,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Walking,Self-scratching,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Walking,Sleeping,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Walking,Walking,22
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Eating,Eating,60
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Eating,Grooming actor,2
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Eating,Grooming receiver,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Eating,Resting,18
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Eating,Running,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Eating,Self-scratching,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Eating,Sleeping,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Eating,Walking,3
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Grooming actor,Eating,8
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Grooming actor,Grooming actor,7
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Grooming actor,Grooming receiver,2
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Grooming actor,Resting,7
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Grooming actor,Running,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Grooming actor,Self-scratching,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Grooming actor,Sleeping,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Grooming actor,Walking,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Grooming receiver,Eating,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Grooming receiver,Grooming actor,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Grooming receiver,Grooming receiver,7
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Grooming receiver,Resting,9
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Grooming receiver,Running,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Grooming receiver,Self-scratching,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Grooming receiver,Sleeping,2
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Grooming receiver,Walking,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Resting,Eating,11
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Resting,Grooming actor,2
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Resting,Grooming receiver,3
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Resting,Resting,80
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Resting,Running,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Resting,Self-scratching,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Resting,Sleeping,2
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Resting,Walking,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Running,Eating,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Running,Grooming actor,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Running,Grooming receiver,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Running,Resting,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Running,Running,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Running,Self-scratching,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Running,Sleeping,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Running,Walking,1
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Self-scratching,Eating,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Self-scratching,Grooming actor,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Self-scratching,Grooming receiver,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Self-scratching,Resting,1
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Self-scratching,Running,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Self-scratching,Self-scratching,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Self-scratching,Sleeping,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Self-scratching,Walking,1
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Sleeping,Eating,0
