burst,correction_type,target,random_seed,model,actual_label,predicted_label,count
Burst_1,uncorrected,Behaviour,100,TabPFN,Sleeping,Eating,0
Burst_1,uncorrected,Behaviour,100,TabPFN,Sleeping,Grooming actor,0
Burst_1,uncorrected,Behaviour,100,TabPFN,Sleeping,Grooming receiver,0
Burst_1,uncorrected,Behaviour,100,TabPFN,Sleeping,Resting,4
Burst_1,uncorrected,Behaviour,100,TabPFN,Sleeping,Running,0
Burst_1,uncorrected,Behaviour,100,TabPFN,Sleeping,Self-scratching,0
Burst_1,uncorrected,Behaviour,100,TabPFN,Sleeping,Sleeping,2
Burst_1,uncorrected,Behaviour,100,TabPFN,Sleeping,Walking,0
Burst_1,uncorrected,Behaviour,100,TabPFN,Walking,Eating,4
Burst_1,uncorrected,Behaviour,100,TabPFN,Walking,Grooming actor,0
Burst_1,uncorrected,Behaviour,100,TabPFN,Walking,Grooming receiver,0
Burst_1,uncorrected,Behaviour,100,TabPFN,Walking,Resting,0
Burst_1,uncorrected,Behaviour,100,TabPFN,Walking,Running,0
Burst_1,uncorrected,Behaviour,100,TabPFN,Walking,Self-scratching,0
Burst_1,uncorrected,Behaviour,100,TabPFN,Walking,Sleeping,0
Burst_1,uncorrected,Behaviour,100,TabPFN,Walking,Walking,26
Burst_1,uncorrected,Behaviour,123,TabPFN,Eating,Eating,68
Burst_1,uncorrected,Behaviour,123,TabPFN,Eating,Grooming actor,1
Burst_1,uncorrected,Behaviour,123,TabPFN,Eating,Grooming receiver,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Eating,Resting,11
Burst_1,uncorrected,Behaviour,123,TabPFN,Eating,Running,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Eating,Self-scratching,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Eating,Sleeping,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Eating,Walking,3
Burst_1,uncorrected,Behaviour,123,TabPFN,Grooming actor,Eating,6
Burst_1,uncorrected,Behaviour,123,TabPFN,Grooming actor,Grooming actor,9
Burst_1,uncorrected,Behaviour,123,TabPFN,Grooming actor,Grooming receiver,1
Burst_1,uncorrected,Behaviour,123,TabPFN,Grooming actor,Resting,8
Burst_1,uncorrected,Behaviour,123,TabPFN,Grooming actor,Running,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Grooming actor,Self-scratching,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Grooming actor,Sleeping,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Grooming actor,Walking,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Grooming receiver,Eating,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Grooming receiver,Grooming actor,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Grooming receiver,Grooming receiver,9
Burst_1,uncorrected,Behaviour,123,TabPFN,Grooming receiver,Resting,9
Burst_1,uncorrected,Behaviour,123,TabPFN,Grooming receiver,Running,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Grooming receiver,Self-scratching,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Grooming receiver,Sleeping,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Grooming receiver,Walking,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Resting,Eating,7
Burst_1,uncorrected,Behaviour,123,TabPFN,Resting,Grooming actor,1
Burst_1,uncorrected,Behaviour,123,TabPFN,Resting,Grooming receiver,3
Burst_1,uncorrected,Behaviour,123,TabPFN,Resting,Resting,87
Burst_1,uncorrected,Behaviour,123,TabPFN,Resting,Running,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Resting,Self-scratching,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Resting,Sleeping,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Resting,Walking,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Running,Eating,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Running,Grooming actor,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Running,Grooming receiver,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Running,Resting,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Running,Running,1
Burst_1,uncorrected,Behaviour,123,TabPFN,Running,Self-scratching,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Running,Sleeping,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Running,Walking,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Self-scratching,Eating,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Self-scratching,Grooming actor,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Self-scratching,Grooming receiver,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Self-scratching,Resting,1
Burst_1,uncorrected,Behaviour,123,TabPFN,Self-scratching,Running,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Self-scratching,Self-scratching,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Self-scratching,Sleeping,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Self-scratching,Walking,1
Burst_1,uncorrected,Behaviour,123,TabPFN,Sleeping,Eating,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Sleeping,Grooming actor,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Sleeping,Grooming receiver,1
Burst_1,uncorrected,Behaviour,123,TabPFN,Sleeping,Resting,3
Burst_1,uncorrected,Behaviour,123,TabPFN,Sleeping,Running,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Sleeping,Self-scratching,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Sleeping,Sleeping,2
Burst_1,uncorrected,Behaviour,123,TabPFN,Sleeping,Walking,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Walking,Eating,8
Burst_1,uncorrected,Behaviour,123,TabPFN,Walking,Grooming actor,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Walking,Grooming receiver,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Walking,Resting,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Walking,Running,2
Burst_1,uncorrected,Behaviour,123,TabPFN,Walking,Self-scratching,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Walking,Sleeping,0
Burst_1,uncorrected,Behaviour,123,TabPFN,Walking,Walking,21
Burst_1,uncorrected,Behaviour,1234,TabPFN,Eating,Eating,69
Burst_1,uncorrected,Behaviour,1234,TabPFN,Eating,Grooming actor,3
Burst_1,uncorrected,Behaviour,1234,TabPFN,Eating,Grooming receiver,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Eating,Resting,9
Burst_1,uncorrected,Behaviour,1234,TabPFN,Eating,Running,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Eating,Self-scratching,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Eating,Sleeping,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Eating,Walking,2
Burst_1,uncorrected,Behaviour,1234,TabPFN,Grooming actor,Eating,8
Burst_1,uncorrected,Behaviour,1234,TabPFN,Grooming actor,Grooming actor,10
Burst_1,uncorrected,Behaviour,1234,TabPFN,Grooming actor,Grooming receiver,1
Burst_1,uncorrected,Behaviour,1234,TabPFN,Grooming actor,Resting,5
Burst_1,uncorrected,Behaviour,1234,TabPFN,Grooming actor,Running,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Grooming actor,Self-scratching,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Grooming actor,Sleeping,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Grooming actor,Walking,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Grooming receiver,Eating,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Grooming receiver,Grooming actor,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Grooming receiver,Grooming receiver,11
Burst_1,uncorrected,Behaviour,1234,TabPFN,Grooming receiver,Resting,5
Burst_1,uncorrected,Behaviour,1234,TabPFN,Grooming receiver,Running,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Grooming receiver,Self-scratching,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Grooming receiver,Sleeping,2
Burst_1,uncorrected,Behaviour,1234,TabPFN,Grooming receiver,Walking,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Resting,Eating,7
Burst_1,uncorrected,Behaviour,1234,TabPFN,Resting,Grooming actor,1
Burst_1,uncorrected,Behaviour,1234,TabPFN,Resting,Grooming receiver,2
Burst_1,uncorrected,Behaviour,1234,TabPFN,Resting,Resting,88
Burst_1,uncorrected,Behaviour,1234,TabPFN,Resting,Running,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Resting,Self-scratching,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Resting,Sleeping,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Resting,Walking,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Running,Eating,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Running,Grooming actor,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Running,Grooming receiver,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Running,Resting,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Running,Running,1
Burst_1,uncorrected,Behaviour,1234,TabPFN,Running,Self-scratching,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Running,Sleeping,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Running,Walking,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Self-scratching,Eating,2
Burst_1,uncorrected,Behaviour,1234,TabPFN,Self-scratching,Grooming actor,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Self-scratching,Grooming receiver,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Self-scratching,Resting,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Self-scratching,Running,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Self-scratching,Self-scratching,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Self-scratching,Sleeping,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Self-scratching,Walking,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Sleeping,Eating,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Sleeping,Grooming actor,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Sleeping,Grooming receiver,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Sleeping,Resting,2
Burst_1,uncorrected,Behaviour,1234,TabPFN,Sleeping,Running,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Sleeping,Self-scratching,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Sleeping,Sleeping,4
Burst_1,uncorrected,Behaviour,1234,TabPFN,Sleeping,Walking,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Walking,Eating,13
Burst_1,uncorrected,Behaviour,1234,TabPFN,Walking,Grooming actor,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Walking,Grooming receiver,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Walking,Resting,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Walking,Running,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Walking,Self-scratching,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Walking,Sleeping,0
Burst_1,uncorrected,Behaviour,1234,TabPFN,Walking,Walking,18
Burst_1,uncorrected,Behaviour,123456,TabPFN,Eating,Eating,74
Burst_1,uncorrected,Behaviour,123456,TabPFN,Eating,Grooming actor,3
Burst_1,uncorrected,Behaviour,123456,TabPFN,Eating,Grooming receiver,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Eating,Resting,3
Burst_1,uncorrected,Behaviour,123456,TabPFN,Eating,Running,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Eating,Self-scratching,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Eating,Sleeping,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Eating,Walking,3
Burst_1,uncorrected,Behaviour,123456,TabPFN,Grooming actor,Eating,7
Burst_1,uncorrected,Behaviour,123456,TabPFN,Grooming actor,Grooming actor,9
Burst_1,uncorrected,Behaviour,123456,TabPFN,Grooming actor,Grooming receiver,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Grooming actor,Resting,8
Burst_1,uncorrected,Behaviour,123456,TabPFN,Grooming actor,Running,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Grooming actor,Self-scratching,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Grooming actor,Sleeping,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Grooming actor,Walking,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Grooming receiver,Eating,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Grooming receiver,Grooming actor,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Grooming receiver,Grooming receiver,10
Burst_1,uncorrected,Behaviour,123456,TabPFN,Grooming receiver,Resting,5
Burst_1,uncorrected,Behaviour,123456,TabPFN,Grooming receiver,Running,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Grooming receiver,Self-scratching,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Grooming receiver,Sleeping,3
Burst_1,uncorrected,Behaviour,123456,TabPFN,Grooming receiver,Walking,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Resting,Eating,4
Burst_1,uncorrected,Behaviour,123456,TabPFN,Resting,Grooming actor,3
Burst_1,uncorrected,Behaviour,123456,TabPFN,Resting,Grooming receiver,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Resting,Resting,90
Burst_1,uncorrected,Behaviour,123456,TabPFN,Resting,Running,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Resting,Self-scratching,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Resting,Sleeping,1
Burst_1,uncorrected,Behaviour,123456,TabPFN,Resting,Walking,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Running,Eating,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Running,Grooming actor,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Running,Grooming receiver,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Running,Resting,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Running,Running,1
Burst_1,uncorrected,Behaviour,123456,TabPFN,Running,Self-scratching,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Running,Sleeping,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Running,Walking,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Self-scratching,Eating,1
Burst_1,uncorrected,Behaviour,123456,TabPFN,Self-scratching,Grooming actor,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Self-scratching,Grooming receiver,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Self-scratching,Resting,1
Burst_1,uncorrected,Behaviour,123456,TabPFN,Self-scratching,Running,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Self-scratching,Self-scratching,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Self-scratching,Sleeping,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Self-scratching,Walking,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Sleeping,Eating,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Sleeping,Grooming actor,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Sleeping,Grooming receiver,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Sleeping,Resting,1
Burst_1,uncorrected,Behaviour,123456,TabPFN,Sleeping,Running,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Sleeping,Self-scratching,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Sleeping,Sleeping,6
Burst_1,uncorrected,Behaviour,123456,TabPFN,Sleeping,Walking,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Walking,Eating,7
Burst_1,uncorrected,Behaviour,123456,TabPFN,Walking,Grooming actor,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Walking,Grooming receiver,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Walking,Resting,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Walking,Running,2
Burst_1,uncorrected,Behaviour,123456,TabPFN,Walking,Self-scratching,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Walking,Sleeping,0
Burst_1,uncorrected,Behaviour,123456,TabPFN,Walking,Walking,21
Burst_2,rotbasal,Behaviour,42,TabPFN,Eating,Eating,130
Burst_2,rotbasal,Behaviour,42,TabPFN,Eating,Grooming actor,1
Burst_2,rotbasal,Behaviour,42,TabPFN,Eating,Grooming receiver,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Eating,Resting,25
Burst_2,rotbasal,Behaviour,42,TabPFN,Eating,Running,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Eating,Self-scratching,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Eating,Sleeping,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Eating,Walking,9
Burst_2,rotbasal,Behaviour,42,TabPFN,Grooming actor,Eating,14
Burst_2,rotbasal,Behaviour,42,TabPFN,Grooming actor,Grooming actor,24
Burst_2,rotbasal,Behaviour,42,TabPFN,Grooming actor,Grooming receiver,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Grooming actor,Resting,10
Burst_2,rotbasal,Behaviour,42,TabPFN,Grooming actor,Running,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Grooming actor,Self-scratching,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Grooming actor,Sleeping,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Grooming actor,Walking,1
Burst_2,rotbasal,Behaviour,42,TabPFN,Grooming receiver,Eating,1
Burst_2,rotbasal,Behaviour,42,TabPFN,Grooming receiver,Grooming actor,2
Burst_2,rotbasal,Behaviour,42,TabPFN,Grooming receiver,Grooming receiver,13
Burst_2,rotbasal,Behaviour,42,TabPFN,Grooming receiver,Resting,20
Burst_2,rotbasal,Behaviour,42,TabPFN,Grooming receiver,Running,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Grooming receiver,Self-scratching,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Grooming receiver,Sleeping,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Grooming receiver,Walking,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Resting,Eating,29
Burst_2,rotbasal,Behaviour,42,TabPFN,Resting,Grooming actor,2
Burst_2,rotbasal,Behaviour,42,TabPFN,Resting,Grooming receiver,4
Burst_2,rotbasal,Behaviour,42,TabPFN,Resting,Resting,159
Burst_2,rotbasal,Behaviour,42,TabPFN,Resting,Running,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Resting,Self-scratching,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Resting,Sleeping,2
Burst_2,rotbasal,Behaviour,42,TabPFN,Resting,Walking,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Running,Eating,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Running,Grooming actor,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Running,Grooming receiver,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Running,Resting,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Running,Running,2
Burst_2,rotbasal,Behaviour,42,TabPFN,Running,Self-scratching,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Running,Sleeping,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Running,Walking,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Self-scratching,Eating,10
Burst_2,rotbasal,Behaviour,42,TabPFN,Self-scratching,Grooming actor,1
Burst_2,rotbasal,Behaviour,42,TabPFN,Self-scratching,Grooming receiver,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Self-scratching,Resting,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Self-scratching,Running,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Self-scratching,Self-scratching,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Self-scratching,Sleeping,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Self-scratching,Walking,3
Burst_2,rotbasal,Behaviour,42,TabPFN,Sleeping,Eating,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Sleeping,Grooming actor,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Sleeping,Grooming receiver,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Sleeping,Resting,1
Burst_2,rotbasal,Behaviour,42,TabPFN,Sleeping,Running,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Sleeping,Self-scratching,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Sleeping,Sleeping,12
Burst_2,rotbasal,Behaviour,42,TabPFN,Sleeping,Walking,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Walking,Eating,17
Burst_2,rotbasal,Behaviour,42,TabPFN,Walking,Grooming actor,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Walking,Grooming receiver,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Walking,Resting,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Walking,Running,2
Burst_2,rotbasal,Behaviour,42,TabPFN,Walking,Self-scratching,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Walking,Sleeping,0
Burst_2,rotbasal,Behaviour,42,TabPFN,Walking,Walking,43
Burst_2,rotbasal,Behaviour,100,TabPFN,Eating,Eating,133
Burst_2,rotbasal,Behaviour,100,TabPFN,Eating,Grooming actor,2
Burst_2,rotbasal,Behaviour,100,TabPFN,Eating,Grooming receiver,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Eating,Resting,20
Burst_2,rotbasal,Behaviour,100,TabPFN,Eating,Running,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Eating,Self-scratching,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Eating,Sleeping,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Eating,Walking,10
Burst_2,rotbasal,Behaviour,100,TabPFN,Grooming actor,Eating,19
Burst_2,rotbasal,Behaviour,100,TabPFN,Grooming actor,Grooming actor,13
Burst_2,rotbasal,Behaviour,100,TabPFN,Grooming actor,Grooming receiver,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Grooming actor,Resting,17
Burst_2,rotbasal,Behaviour,100,TabPFN,Grooming actor,Running,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Grooming actor,Self-scratching,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Grooming actor,Sleeping,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Grooming actor,Walking,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Grooming receiver,Eating,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Grooming receiver,Grooming actor,2
Burst_2,rotbasal,Behaviour,100,TabPFN,Grooming receiver,Grooming receiver,14
Burst_2,rotbasal,Behaviour,100,TabPFN,Grooming receiver,Resting,18
Burst_2,rotbasal,Behaviour,100,TabPFN,Grooming receiver,Running,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Grooming receiver,Self-scratching,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Grooming receiver,Sleeping,2
Burst_2,rotbasal,Behaviour,100,TabPFN,Grooming receiver,Walking,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Resting,Eating,20
Burst_2,rotbasal,Behaviour,100,TabPFN,Resting,Grooming actor,4
Burst_2,rotbasal,Behaviour,100,TabPFN,Resting,Grooming receiver,6
Burst_2,rotbasal,Behaviour,100,TabPFN,Resting,Resting,165
Burst_2,rotbasal,Behaviour,100,TabPFN,Resting,Running,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Resting,Self-scratching,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Resting,Sleeping,1
Burst_2,rotbasal,Behaviour,100,TabPFN,Resting,Walking,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Running,Eating,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Running,Grooming actor,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Running,Grooming receiver,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Running,Resting,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Running,Running,1
Burst_2,rotbasal,Behaviour,100,TabPFN,Running,Self-scratching,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Running,Sleeping,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Running,Walking,1
Burst_2,rotbasal,Behaviour,100,TabPFN,Self-scratching,Eating,12
Burst_2,rotbasal,Behaviour,100,TabPFN,Self-scratching,Grooming actor,1
Burst_2,rotbasal,Behaviour,100,TabPFN,Self-scratching,Grooming receiver,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Self-scratching,Resting,1
Burst_2,rotbasal,Behaviour,100,TabPFN,Self-scratching,Running,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Self-scratching,Self-scratching,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Self-scratching,Sleeping,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Self-scratching,Walking,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Sleeping,Eating,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Sleeping,Grooming actor,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Sleeping,Grooming receiver,1
Burst_2,rotbasal,Behaviour,100,TabPFN,Sleeping,Resting,3
Burst_2,rotbasal,Behaviour,100,TabPFN,Sleeping,Running,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Sleeping,Self-scratching,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Sleeping,Sleeping,9
Burst_2,rotbasal,Behaviour,100,TabPFN,Sleeping,Walking,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Walking,Eating,13
Burst_2,rotbasal,Behaviour,100,TabPFN,Walking,Grooming actor,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Walking,Grooming receiver,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Walking,Resting,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Walking,Running,1
Burst_2,rotbasal,Behaviour,100,TabPFN,Walking,Self-scratching,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Walking,Sleeping,0
Burst_2,rotbasal,Behaviour,100,TabPFN,Walking,Walking,48
Burst_2,rotbasal,Behaviour,123,TabPFN,Eating,Eating,130
Burst_2,rotbasal,Behaviour,123,TabPFN,Eating,Grooming actor,6
Burst_2,rotbasal,Behaviour,123,TabPFN,Eating,Grooming receiver,0
Burst_2,rotbasal,Behaviour,123,TabPFN,Eating,Resting,20
Burst_2,rotbasal,Behaviour,123,TabPFN,Eating,Running,0
Burst_2,rotbasal,Behaviour,123,TabPFN,Eating,Self-scratching,0
Burst_2,rotbasal,Behaviour,123,TabPFN,Eating,Sleeping,0
Burst_2,rotbasal,Behaviour,123,TabPFN,Eating,Walking,9
Burst_2,rotbasal,Behaviour,123,TabPFN,Grooming actor,Eating,11
Burst_2,rotbasal,Behaviour,123,TabPFN,Grooming actor,Grooming actor,20
Burst_2,rotbasal,Behaviour,123,TabPFN,Grooming actor,Grooming receiver,1
Burst_2,rotbasal,Behaviour,123,TabPFN,Grooming actor,Resting,17
Burst_2,rotbasal,Behaviour,123,TabPFN,Grooming actor,Running,0
Burst_2,rotbasal,Behaviour,123,TabPFN,Grooming actor,Self-scratching,0
Burst_2,rotbasal,Behaviour,123,TabPFN,Grooming actor,Sleeping,0
Burst_2,rotbasal,Behaviour,123,TabPFN,Grooming actor,Walking,0
Burst_2,rotbasal,Behaviour,123,TabPFN,Grooming receiver,Eating,0
Burst_2,rotbasal,Behaviour,123,TabPFN,Grooming receiver,Grooming actor,2
Burst_2,rotbasal,Behaviour,123,TabPFN,Grooming receiver,Grooming receiver,17
Burst_2,rotbasal,Behaviour,123,TabPFN,Grooming receiver,Resting,17
Burst_2,rotbasal,Behaviour,123,TabPFN,Grooming receiver,Running,0
