"Ind_ID","year_month","Final_behaviour","prop_focal","prop_pred"
"Kommunis",2022-07-01,"Eating",0.240969816922316,0.331371087928465
"Kommunis",2022-07-01,"Grooming actor",0,0.0304023845007452
"Kommunis",2022-07-01,"Grooming receiver",0,0.0661698956780924
"Kommunis",2022-07-01,"Resting",0.370113805047006,0.414605067064083
"Kommunis",2022-07-01,"Running",0.024740227610094,0.00543964232488823
"Kommunis",2022-07-01,"Self-scratching",0.137060860959921,0.00499254843517139
"Kommunis",2022-07-01,"Sleeping",0,0.0312965722801788
"Kommunis",2022-07-01,"Walking",0.164522513607125,0.115722801788376
"Kommunis",2022-09-01,"Eating",0.450939457202505,0.358951444742329
"Kommunis",2022-09-01,"Grooming actor",0.0556082748149554,0.0408102472445636
"Kommunis",2022-09-01,"Grooming receiver",0.00910988802429303,0.0721626452189455
"Kommunis",2022-09-01,"Resting",0.24653634465743,0.386356866249628
"Kommunis",2022-09-01,"Running",0.00132852533687607,0.00409591897527554
"Kommunis",2022-09-01,"Self-scratching",0.102865818940976,0.00968126303246947
"Kommunis",2022-09-01,"Sleeping",0,0.017500744712541
"Kommunis",2022-09-01,"Walking",0.0631998481685329,0.110440869824248
"Kommunis",2023-06-01,"Eating",0.427584474312272,0.332711813842482
"Kommunis",2023-06-01,"Grooming actor",0,0.0293854415274463
"Kommunis",2023-06-01,"Grooming receiver",0,0.0481056085918854
"Kommunis",2023-06-01,"Resting",0.413390277603316,0.437798329355609
"Kommunis",2023-06-01,"Running",0.000753674161537495,0.00432577565632458
"Kommunis",2023-06-01,"Self-scratching",0.0615500565255621,0.00805489260143198
"Kommunis",2023-06-01,"Sleeping",0.000753674161537495,0.0329653937947494
"Kommunis",2023-06-01,"Walking",0.0466021856550685,0.106652744630072
"Liffey",2022-07-01,"Eating",0.479198531661058,0.323130771522192
"Liffey",2022-07-01,"Grooming actor",0,0.0157134346142389
"Liffey",2022-07-01,"Grooming receiver",0.0120832058733558,0.0605451295799821
"Liffey",2022-07-01,"Resting",0.338329764453961,0.401176645814716
"Liffey",2022-07-01,"Running",0.0172835729580912,0.011021745606196
"Liffey",2022-07-01,"Self-scratching",0.017895380850413,0.00692582663092046
"Liffey",2022-07-01,"Sleeping",0,0.0210008936550491
"Liffey",2022-07-01,"Walking",0.0836647292750076,0.160485552576705
"Mieles",2022-09-01,"Eating",0,0.457970367061276
"Mieles",2022-09-01,"Grooming actor",0.392040643522439,0.0524160524160524
"Mieles",2022-09-01,"Grooming receiver",0.0228619813717189,0.0200282927555655
"Mieles",2022-09-01,"Resting",0.338696020321761,0.273322909686546
"Mieles",2022-09-01,"Running",0,0.00275482093663912
