burst,correction_type,Ind_ID,new_burst
burst_3,uncorrected,Seychelles,672853
burst_3,uncorrected,Seychelles,672854
burst_3,uncorrected,Seychelles,672855
burst_3,uncorrected,Seychelles,672856
burst_3,uncorrected,Seychelles,672857
burst_3,uncorrected,Seychelles,672860
burst_3,uncorrected,Seychelles,672861
burst_3,uncorrected,Seychelles,672862
burst_3,uncorrected,Seychelles,672864
burst_3,uncorrected,Seychelles,672874
burst_3,uncorrected,Seychelles,672876
burst_3,uncorrected,Seychelles,672881
burst_3,uncorrected,Seychelles,672883
burst_3,uncorrected,Seychelles,672887
burst_3,uncorrected,Seychelles,672889
burst_3,uncorrected,Seychelles,672897
burst_3,uncorrected,Seychelles,672900
burst_3,uncorrected,Seychelles,672901
burst_3,uncorrected,Seychelles,672902
burst_3,uncorrected,Seychelles,672903
burst_3,uncorrected,Seychelles,672907
burst_3,uncorrected,Seychelles,672910
burst_3,uncorrected,Seychelles,672912
burst_3,uncorrected,Seychelles,672913
burst_3,uncorrected,Seychelles,672914
burst_3,uncorrected,Seychelles,672915
burst_3,uncorrected,Seychelles,672927
burst_3,uncorrected,Seychelles,672938
burst_3,uncorrected,Seychelles,672949
burst_3,uncorrected,Seychelles,716886
burst_3,uncorrected,Seychelles,716888
burst_3,uncorrected,Seychelles,716889
burst_3,uncorrected,Seychelles,716892
burst_3,uncorrected,Seychelles,897928
burst_3,uncorrected,Seychelles,897929
burst_3,uncorrected,Seychelles,897930
burst_3,uncorrected,Seychelles,897932
burst_3,uncorrected,Seychelles,897933
burst_3,uncorrected,Seychelles,897935
burst_3,uncorrected,Seychelles,897936
burst_3,uncorrected,Seychelles,897940
burst_3,uncorrected,Seychelles,897941
burst_3,uncorrected,Seychelles,897964
burst_3,uncorrected,Seychelles,897965
burst_3,uncorrected,Seychelles,897968
burst_3,uncorrected,Seychelles,897969
burst_3,uncorrected,Seychelles,897982
burst_3,uncorrected,Seychelles,897983
burst_3,uncorrected,Seychelles,926741
burst_3,uncorrected,Seychelles,926747
burst_3,uncorrected,Seychelles,949511
burst_3,uncorrected,Seychelles,949512
burst_3,uncorrected,Seychelles,949513
burst_3,uncorrected,Seychelles,949514
burst_3,uncorrected,Seychelles,949515
burst_3,uncorrected,Seychelles,949516
burst_3,uncorrected,Seychelles,949517
burst_3,uncorrected,Seychelles,949518
burst_3,uncorrected,Seychelles,949519
burst_3,uncorrected,Seychelles,949520
burst_3,uncorrected,Seychelles,949521
burst_3,uncorrected,Seychelles,969496
burst_3,uncorrected,Seychelles,969522
burst_3,uncorrected,Seychelles,969530
burst_3,uncorrected,Seychelles,969546
burst_3,uncorrected,Shongololo,327028
burst_3,uncorrected,Shongololo,327029
burst_3,uncorrected,Shongololo,327030
burst_3,uncorrected,Shongololo,497337
burst_3,uncorrected,Shongololo,986902
burst_3,uncorrected,Shongololo,986903
burst_3,uncorrected,Shongololo,986910
burst_3,uncorrected,Shongololo,986911
burst_3,uncorrected,Shongololo,986913
burst_3,uncorrected,Shongololo,986914
burst_3,uncorrected,Shongololo,986915
burst_3,uncorrected,Shongololo,986917
burst_3,uncorrected,Shongololo,986918
burst_3,uncorrected,Shongololo,986919
burst_3,uncorrected,Shongololo,986920
burst_3,uncorrected,Shongololo,986926
burst_3,uncorrected,Shongololo,986932
burst_3,uncorrected,Shongololo,986933
burst_3,uncorrected,Shongololo,986934
burst_3,uncorrected,Shongololo,986939
burst_3,uncorrected,Shongololo,986940
burst_3,uncorrected,Shongololo,986942
burst_3,uncorrected,Shongololo,986944
burst_3,uncorrected,Shongololo,986945
burst_3,uncorrected,Shongololo,986946
burst_3,uncorrected,Shongololo,986947
burst_3,uncorrected,Shongololo,986948
burst_3,uncorrected,Shongololo,986950
burst_3,uncorrected,Shongololo,986951
burst_3,uncorrected,Shongololo,986952
burst_3,uncorrected,Shongololo,986956
burst_3,uncorrected,Shongololo,986958
burst_3,uncorrected,Shongololo,991927
burst_3,uncorrected,Shongololo,991928
burst_3,uncorrected,Shongololo,991942
burst_3,uncorrected,Shongololo,991945
burst_3,uncorrected,Shongololo,991953
burst_3,uncorrected,Shongololo,991954
burst_3,uncorrected,Shongololo,991961
burst_3,uncorrected,Shongololo,991962
burst_3,uncorrected,Shongololo,991963
burst_3,uncorrected,Shongololo,991964
burst_3,uncorrected,Shongololo,991965
burst_3,uncorrected,Shongololo,991966
burst_3,uncorrected,Shongololo,991968
burst_3,uncorrected,Shongololo,991969
burst_3,uncorrected,Shongololo,991970
burst_3,uncorrected,Shongololo,991971
burst_3,uncorrected,Shongololo,991978
burst_3,uncorrected,Shongololo,1018569
burst_3,uncorrected,Shongololo,1018579
burst_3,uncorrected,Shongololo,1018621
burst_3,uncorrected,Shongololo,1018622
burst_3,uncorrected,Shongololo,1018625
burst_3,uncorrected,Shongololo,1018627
burst_3,uncorrected,Shongololo,1018628
burst_3,uncorrected,Shongololo,1018630
burst_3,uncorrected,Shongololo,1018634
burst_3,uncorrected,Shongololo,1018636
burst_3,uncorrected,Shongololo,1018637
burst_3,uncorrected,Shongololo,1018640
burst_3,uncorrected,Shongololo,1018642
burst_3,uncorrected,Shongololo,1018648
burst_3,uncorrected,Shongololo,1018652
burst_3,uncorrected,Shongololo,1018653
burst_3,uncorrected,Shongololo,1018654
burst_3,uncorrected,Shongololo,1018660
burst_3,uncorrected,Umbrella,935989
burst_3,uncorrected,Umbrella,935990
burst_3,uncorrected,Umbrella,935991
burst_3,uncorrected,Umbrella,935992
burst_3,uncorrected,Umbrella,935994
burst_3,uncorrected,Umbrella,935997
burst_3,uncorrected,Umbrella,935998
burst_3,uncorrected,Umbrella,936002
burst_3,uncorrected,Umbrella,936003
burst_3,uncorrected,Umbrella,936004
burst_3,uncorrected,Umbrella,936005
burst_3,uncorrected,Umbrella,936006
burst_3,uncorrected,Umbrella,936007
burst_3,uncorrected,Umbrella,936008
burst_3,uncorrected,Umbrella,936013
burst_3,uncorrected,Umbrella,936015
burst_3,uncorrected,Umbrella,936016
burst_3,uncorrected,Umbrella,936017
burst_3,uncorrected,Umbrella,936018
burst_3,uncorrected,Vry,885052
burst_3,uncorrected,Vry,885053
burst_3,uncorrected,Vry,885054
burst_3,uncorrected,Vry,885056
burst_3,uncorrected,Vry,885057
burst_3,uncorrected,Vry,897051
burst_3,uncorrected,Vry,902542
burst_3,uncorrected,Vry,945997
burst_3,uncorrected,Vry,945998
burst_3,uncorrected,Vry,945999
burst_3,uncorrected,Vry,946018
burst_3,uncorrected,Vry,946025
burst_3,uncorrected,Vry,946026
burst_3,uncorrected,Vry,946028
burst_3,uncorrected,Vry,946030
burst_3,uncorrected,Vry,946031
burst_3,uncorrected,Vulkaan,238147
burst_3,uncorrected,Vulkaan,238149
burst_3,uncorrected,Vulkaan,238150
burst_3,uncorrected,Vulkaan,238152
burst_3,uncorrected,Vulkaan,238156
burst_3,uncorrected,Vulkaan,238157
burst_3,uncorrected,Vulkaan,238158
burst_3,uncorrected,Vulkaan,238160
burst_3,uncorrected,Vulkaan,238161
burst_3,uncorrected,Vulkaan,238165
burst_3,uncorrected,Vulkaan,931306
burst_3,uncorrected,Vulkaan,931309
burst_3,uncorrected,Vulkaan,931310
burst_3,uncorrected,Vulkaan,931311
burst_3,uncorrected,Vulkaan,931312
burst_3,uncorrected,Vulkaan,931318
burst_3,uncorrected,Vulkaan,931319
burst_3,uncorrected,Vulkaan,931320
burst_3,uncorrected,Vulkaan,931326
burst_3,uncorrected,Vulkaan,931328
burst_3,uncorrected,Vulkaan,931329
burst_3,uncorrected,Vulkaan,931332
burst_3,uncorrected,Vulkaan,931333
burst_3,uncorrected,Vulkaan,931334
burst_3,uncorrected,Vulkaan,931335
burst_3,uncorrected,Vulkaan,931336
burst_3,uncorrected,Vulkaan,931344
burst_3,uncorrected,Vulkaan,931345
burst_3,uncorrected,Vulkaan,931346
burst_3,uncorrected,Vulkaan,931347
burst_3,uncorrected,Vulkaan,931348
burst_3,uncorrected,Vulkaan,931364
burst_3,uncorrected,Vulkaan,983248
burst_3,uncorrected,Vulkaan,983253
burst_3,uncorrected,Vulkaan,983258
burst_3,uncorrected,Vulkaan,983259
burst_3,uncorrected,Vulkaan,983261
burst_3,uncorrected,Vulkaan,1011890
burst_3,uncorrected,Vulkaan,1011893
burst_3,uncorrected,Vulkaan,1011894
burst_3,uncorrected,Vulkaan,1011898
burst_3,uncorrected,Vulkaan,1011899
burst_3,uncorrected,Vulkaan,1011900
burst_3,uncorrected,Vulkaan,1011901
burst_3,uncorrected,Vulkaan,1011902
burst_3,uncorrected,Vulkaan,1011903
burst_3,uncorrected,Vulkaan,1011904
burst_3,uncorrected,Vulkaan,1011909
burst_3,uncorrected,Vulkaan,1011910
burst_3,uncorrected,Vulkaan,1011911
burst_3,uncorrected,Vulkaan,1011912
burst_3,uncorrected,Vulkaan,1011913
burst_3,uncorrected,Vulkaan,1011914
burst_3,uncorrected,Vulkaan,1011919
burst_3,uncorrected,Vulkaan,1011920
burst_3,uncorrected,Vulkaan,1011928
burst_3,uncorrected,Vulkaan,1011933
burst_3,uncorrected,Vulkaan,1026700
burst_3,uncorrected,Vulkaan,1026701
burst_3,uncorrected,Vulkaan,1026702
burst_3,uncorrected,Vulkaan,1026703
burst_3,uncorrected,Vulkaan,1026706
burst_3,uncorrected,Vulkaan,1026707
burst_3,uncorrected,Vulkaan,1026711
burst_3,uncorrected,Vulkaan,1026715
burst_3,uncorrected,Vulkaan,1026717
burst_3,uncorrected,Vulkaan,1026719
burst_3,uncorrected,Vulkaan,1026720
burst_3,uncorrected,Vulkaan,1026721
burst_3,uncorrected,Vulkaan,1026722
burst_3,uncorrected,Vulkaan,1026723
burst_3,uncorrected,Vulkaan,1026731
burst_3,uncorrected,Vulkaan,1026732
burst_3,uncorrected,Vulkaan,1026736
burst_3,uncorrected,Vulkaan,1026738
burst_3,uncorrected,Vulkaan,1026740
burst_3,uncorrected,Vulkaan,1026742
burst_3,uncorrected,Vulkaan,1026743
burst_3,uncorrected,Vulkaan,1026744
burst_3,uncorrected,Vulkaan,1026751
burst_3,uncorrected,Vulkaan,1026752
burst_3,uncorrected,Vulkaan,1026753
burst_3,uncorrected,Vulkaan,1026754
burst_3,uncorrected,Vulkaan,1026755
burst_3,uncorrected,Vulkaan,1026756
burst_3,uncorrected,Vulkaan,1035418
burst_3,uncorrected,Vulkaan,1035420
burst_3,uncorrected,Vulkaan,1035425
burst_3,uncorrected,Vulkaan,1035426
burst_3,uncorrected,Vulkaan,1035428
burst_3,uncorrected,Vulkaan,1035430
burst_3,uncorrected,Vulkaan,1035431
burst_3,uncorrected,Vulkaan,1035433
burst_3,uncorrected,Vulkaan,1035434
burst_3,uncorrected,Vulkaan,1035443
burst_3,uncorrected,Vulkaan,1035448
burst_3,uncorrected,Vulkaan,1035449
burst_3,uncorrected,Vulkaan,1035450
burst_3,uncorrected,Vulkaan,1035451
burst_3,uncorrected,Vulkaan,1035454
burst_3,uncorrected,Vulkaan,1035460
burst_3,uncorrected,Vulkaan,1035461
burst_3,uncorrected,Vulkaan,1035462
burst_3,uncorrected,Vulkaan,1035463
burst_3,uncorrected,Vulkaan,1035467
burst_3,uncorrected,Vulkaan,1035468
burst_3,uncorrected,Vulkaan,1035469
burst_3,uncorrected,Vulkaan,1035470
burst_3,uncorrected,Vulkaan,1072202
burst_3,uncorrected,Vulkaan,1072203
burst_3,uncorrected,Vulkaan,1072204
burst_3,uncorrected,Vulkaan,1072205
burst_3,uncorrected,Vulkaan,1072206
burst_3,uncorrected,Vulkaan,1072208
burst_3,uncorrected,Vulkaan,1072209
burst_3,uncorrected,Vulkaan,1072211
burst_3,uncorrected,Vulkaan,1072212
burst_3,uncorrected,Vulkaan,1072223
burst_3,uncorrected,Vulkaan,1072228
burst_3,uncorrected,Vulkaan,1072229
burst_3,uncorrected,Vulkaan,1072244
burst_3,uncorrected,Vulkaan,1072245
burst_3,uncorrected,Vulkaan,1072246
burst_3,uncorrected,Vulkaan,1072247
burst_3,uncorrected,Vulkaan,1072249
burst_3,uncorrected,Vulkaan,1072250
burst_3,uncorrected,Vulkaan,1072259
burst_3,uncorrected,Vulkaan,1075390
burst_3,uncorrected,Vulkaan,1075391
burst_3,uncorrected,Vulkaan,1075393
burst_3,uncorrected,Vulkaan,1075394
burst_3,uncorrected,Vulkaan,1075396
burst_3,uncorrected,Vulkaan,1075397
burst_3,uncorrected,Vulkaan,1075398
burst_3,uncorrected,Vulkaan,1075399
burst_3,uncorrected,Vulkaan,1075400
burst_3,uncorrected,Vulkaan,1075401
burst_3,uncorrected,Vulkaan,1075409
burst_3,uncorrected,Vulkaan,1075417
burst_3,uncorrected,Vulkaan,1075418
burst_3,uncorrected,Vulkaan,1075419
burst_3,uncorrected,Vulkaan,1075422
burst_3,uncorrected,Vulkaan,1075425
burst_3,uncorrected,Vulkaan,1075426
burst_3,uncorrected,Vulkaan,1075429
burst_3,uncorrected,Vulkaan,1075430
burst_3,uncorrected,Vulkaan,1075431
burst_3,uncorrected,Vulkaan,1075435
burst_3,uncorrected,Vulkaan,1075436
burst_3,uncorrected,Vulkaan,1075438
burst_3,uncorrected,Vulkaan,1075439
burst_3,uncorrected,Vulkaan,1075440
burst_3,uncorrected,Vulkaan,1075441
burst_3,uncorrected,Vulkaan,1075443
burst_3,uncorrected,Xian,222055
burst_3,uncorrected,Xian,222056
burst_3,uncorrected,Xian,222057
burst_3,uncorrected,Xian,222058
burst_3,uncorrected,Xian,222063
burst_3,uncorrected,Xian,222064
burst_3,uncorrected,Xian,222065
burst_3,uncorrected,Xian,222066
burst_3,uncorrected,Xian,222131
burst_3,uncorrected,Xian,222132
burst_3,uncorrected,Xian,222134
burst_3,uncorrected,Xian,222135
burst_3,uncorrected,Xian,222138
burst_3,uncorrected,Xian,408625
burst_3,uncorrected,Xian,408626
burst_3,uncorrected,Xian,408628
burst_3,uncorrected,Xian,408631
burst_3,uncorrected,Xian,408633
burst_3,uncorrected,Xian,423208
burst_3,uncorrected,Xian,423209
burst_3,uncorrected,Xian,423211
burst_3,uncorrected,Xian,423212
burst_3,uncorrected,Xian,423213
burst_3,uncorrected,Xian,423219
burst_3,uncorrected,Xian,423226
burst_3,uncorrected,Xian,423229
burst_3,uncorrected,Xian,423230
burst_3,uncorrected,Xian,423231
burst_3,uncorrected,Xian,423234
burst_3,uncorrected,Xian,423235
burst_3,uncorrected,Xian,423236
burst_3,uncorrected,Xian,423237
burst_3,uncorrected,Xian,707132
burst_3,uncorrected,Xian,963494
burst_3,uncorrected,Xian,963495
burst_3,uncorrected,Xian,963496
burst_3,uncorrected,Xian,963498
burst_3,uncorrected,Xian,963499
burst_3,uncorrected,Xian,963500
burst_3,uncorrected,Xian,963501
burst_3,uncorrected,Xian,963508
burst_3,uncorrected,Xian,963509
burst_3,uncorrected,Xian,963513
burst_3,uncorrected,Xian,963521
burst_3,uncorrected,Xian,963522
burst_3,uncorrected,Xian,963530
burst_3,uncorrected,Xian,963531
burst_3,uncorrected,Xian,963533
burst_3,uncorrected,Xian,963534
burst_3,uncorrected,Xian,963542
burst_3,uncorrected,Xian,963548
burst_3,uncorrected,Xian,983686
burst_3,uncorrected,Xian,983687
burst_3,uncorrected,Xian,983688
burst_3,uncorrected,Xian,983692
burst_3,uncorrected,Xian,983704
burst_3,uncorrected,Xian,983705
burst_3,uncorrected,Xian,983706
burst_3,uncorrected,Xian,983707
burst_3,uncorrected,Xian,983709
burst_3,uncorrected,Xian,983711
burst_3,uncorrected,Xian,983715
burst_3,uncorrected,Xian,983718
burst_3,uncorrected,Xian,983721
burst_3,uncorrected,Xian,983739
burst_3,uncorrected,Xiashan,859806
burst_3,uncorrected,Xiashan,859810
burst_3,uncorrected,Xiashan,903169
burst_3,uncorrected,Xiashan,903193
burst_3,uncorrected,Xiashan,903194
burst_3,uncorrected,Xiashan,931752
burst_3,uncorrected,Xiashan,931764
burst_3,uncorrected,Xiashan,931765
burst_3,uncorrected,Xinji,468283
burst_3,uncorrected,Xinji,1009894
burst_3,uncorrected,Xinji,1009895
burst_3,uncorrected,Xinji,1009905
burst_3,uncorrected,Yamuna,220522
burst_3,uncorrected,Yamuna,220546
burst_3,uncorrected,Yamuna,220547
burst_3,uncorrected,Yamuna,220549
burst_3,uncorrected,Yamuna,220550
burst_3,uncorrected,Yamuna,220551
burst_3,uncorrected,Yamuna,220824
burst_3,uncorrected,Yamuna,220828
burst_3,uncorrected,Yamuna,220829
burst_3,uncorrected,Yamuna,220830
burst_3,uncorrected,Yamuna,226672
burst_3,uncorrected,Yamuna,226673
burst_3,uncorrected,Yamuna,226674
burst_3,uncorrected,Yamuna,269629
burst_3,uncorrected,Yamuna,269630
burst_3,uncorrected,Yamuna,269631
burst_3,uncorrected,Yamuna,269632
burst_3,uncorrected,Yamuna,269633
burst_3,uncorrected,Yamuna,269634
burst_3,uncorrected,Yamuna,269798
burst_3,uncorrected,Yamuna,269799
burst_3,uncorrected,Yamuna,269805
burst_3,uncorrected,Yamuna,269807
burst_3,uncorrected,Yamuna,269809
burst_3,uncorrected,Yamuna,269811
burst_3,uncorrected,Yamuna,269818
burst_3,uncorrected,Yamuna,269827
burst_3,uncorrected,Yamuna,269828
burst_3,uncorrected,Yamuna,275946
burst_3,uncorrected,Yamuna,275947
burst_3,uncorrected,Yamuna,275948
burst_3,uncorrected,Yamuna,275949
burst_3,uncorrected,Yamuna,275950
burst_3,uncorrected,Yamuna,275951
burst_3,uncorrected,Yamuna,275952
burst_3,uncorrected,Yamuna,275953
burst_3,uncorrected,Yamuna,275954
burst_3,uncorrected,Yamuna,275955
burst_3,uncorrected,Yamuna,276041
burst_3,uncorrected,Yamuna,276042
burst_3,uncorrected,Yamuna,289803
burst_3,uncorrected,Yamuna,289804
burst_3,uncorrected,Yamuna,289805
burst_3,uncorrected,Yamuna,289806
burst_3,uncorrected,Yamuna,289807
burst_3,uncorrected,Yamuna,289808
burst_3,uncorrected,Yamuna,289809
burst_3,uncorrected,Yamuna,289811
burst_3,uncorrected,Yamuna,290047
burst_3,uncorrected,Yamuna,290048
burst_3,uncorrected,Yamuna,290049
burst_3,uncorrected,Yamuna,387274
burst_3,uncorrected,Yamuna,387275
burst_3,uncorrected,Yamuna,387276
burst_3,uncorrected,Yamuna,387277
burst_3,uncorrected,Yamuna,387278
burst_3,uncorrected,Yamuna,387279
burst_3,uncorrected,Yamuna,387280
burst_3,uncorrected,Yamuna,387281
burst_3,uncorrected,Yamuna,387282
burst_3,uncorrected,Yamuna,387283
burst_3,uncorrected,Yamuna,387284
burst_3,uncorrected,Yamuna,387285
burst_3,uncorrected,Zeus,214789
burst_3,uncorrected,Zeus,217074
burst_3,uncorrected,Zeus,217081
burst_3,uncorrected,Zeus,217082
burst_3,uncorrected,Zeus,217083
burst_3,uncorrected,Zeus,217089
burst_3,uncorrected,Zeus,217092
burst_3,uncorrected,Zeus,217101
burst_3,uncorrected,Zeus,217102
burst_3,uncorrected,Zeus,217103
burst_3,uncorrected,Zeus,318093
burst_3,uncorrected,Zeus,318095
burst_3,uncorrected,Zeus,318100
burst_3,uncorrected,Zeus,318101
burst_3,uncorrected,Zeus,318102
burst_3,uncorrected,Zeus,318103
burst_3,uncorrected,Zeus,318104
burst_3,uncorrected,Zeus,318105
burst_3,uncorrected,Zeus,318106
burst_3,uncorrected,Zeus,318107
burst_3,uncorrected,Zeus,318108
burst_3,uncorrected,Zeus,318109
burst_3,uncorrected,Zeus,318110
burst_3,uncorrected,Zeus,318111
burst_3,uncorrected,Zeus,318112
burst_3,uncorrected,Zeus,318113
burst_3,uncorrected,Zeus,318114
burst_3,uncorrected,Zeus,318115
burst_3,uncorrected,Zeus,318116
burst_3,uncorrected,Zeus,318117
burst_3,uncorrected,Zeus,318118
burst_3,uncorrected,Zeus,318119
burst_3,uncorrected,Zeus,318120
burst_3,uncorrected,Zeus,318129
burst_4,rotbasal,Aarhus,282887
burst_4,rotbasal,Aarhus,282888
burst_4,rotbasal,Aarhus,282897
burst_4,rotbasal,Aarhus,282898
burst_4,rotbasal,Aarhus,282899
burst_4,rotbasal,Aarhus,282900
burst_4,rotbasal,Aarhus,282902
burst_4,rotbasal,Aarhus,282903
burst_4,rotbasal,Aarhus,282904
burst_4,rotbasal,Aarhus,282911
burst_4,rotbasal,Aarhus,282933
burst_4,rotbasal,Aarhus,282934
burst_4,rotbasal,Aarhus,282935
burst_4,rotbasal,Aarhus,282936
burst_4,rotbasal,Aarhus,283153
burst_4,rotbasal,Aarhus,283154
burst_4,rotbasal,Aarhus,283283
burst_4,rotbasal,Aarhus,309807
burst_4,rotbasal,Aarhus,309808
burst_4,rotbasal,Aarhus,317572
burst_4,rotbasal,Aarhus,317577
burst_4,rotbasal,Aarhus,317578
burst_4,rotbasal,Aarhus,317579
burst_4,rotbasal,Aarhus,317580
burst_4,rotbasal,Aarhus,317581
burst_4,rotbasal,Aarhus,317736
burst_4,rotbasal,Aarhus,317949
burst_4,rotbasal,Aarhus,317950
burst_4,rotbasal,Aarhus,317951
burst_4,rotbasal,Aarhus,317952
burst_4,rotbasal,Aarhus,321533
burst_4,rotbasal,Aarhus,321534
burst_4,rotbasal,Aarhus,321535
burst_4,rotbasal,Aarhus,340933
burst_4,rotbasal,Aarhus,374946
burst_4,rotbasal,Aarhus,374948
burst_4,rotbasal,Aarhus,383857
burst_4,rotbasal,Aarhus,402394
burst_4,rotbasal,Aarhus,402400
burst_4,rotbasal,Aarhus,633193
burst_4,rotbasal,Aarhus,633194
burst_4,rotbasal,Aarhus,633195
burst_4,rotbasal,Aarhus,633196
burst_4,rotbasal,Aarhus,633199
burst_4,rotbasal,Aarhus,633200
burst_4,rotbasal,Aarhus,633204
burst_4,rotbasal,Aarhus,1250110
burst_4,rotbasal,Aarhus,1250111
burst_4,rotbasal,Furry Glen,267348
burst_4,rotbasal,Furry Glen,267385
burst_4,rotbasal,Furry Glen,267411
burst_4,rotbasal,Furry Glen,267412
burst_4,rotbasal,Furry Glen,267417
burst_4,rotbasal,Furry Glen,267418
burst_4,rotbasal,Furry Glen,306229
burst_4,rotbasal,Furry Glen,367898
burst_4,rotbasal,Furry Glen,367900
burst_4,rotbasal,Furry Glen,367903
burst_4,rotbasal,Furry Glen,367904
burst_4,rotbasal,Furry Glen,368169
burst_4,rotbasal,Furry Glen,368170
burst_4,rotbasal,Furry Glen,368171
burst_4,rotbasal,Furry Glen,386831
burst_4,rotbasal,Furry Glen,386832
burst_4,rotbasal,Furry Glen,386833
burst_4,rotbasal,Furry Glen,386834
burst_4,rotbasal,Furry Glen,1204075
burst_4,rotbasal,Furry Glen,1204076
burst_4,rotbasal,Furry Glen,1204107
burst_4,rotbasal,Furry Glen,1206959
burst_4,rotbasal,Furry Glen,1206960
burst_4,rotbasal,Furry Glen,1206966
burst_4,rotbasal,Furry Glen,1206981
burst_4,rotbasal,Furry Glen,1206987
burst_4,rotbasal,Furry Glen,1206997
burst_4,rotbasal,Furry Glen,1206998
burst_4,rotbasal,Furry Glen,1206999
burst_4,rotbasal,Furry Glen,1207000
burst_4,rotbasal,Furry Glen,1207549
burst_4,rotbasal,Furry Glen,1207550
burst_4,rotbasal,Furry Glen,1207551
burst_4,rotbasal,Furry Glen,1207556
burst_4,rotbasal,Furry Glen,1510142
burst_4,rotbasal,Furry Glen,1510145
burst_4,rotbasal,Furry Glen,1510146
burst_4,rotbasal,Furry Glen,1510147
burst_4,rotbasal,Heelal,376045
burst_4,rotbasal,Heelal,376047
burst_4,rotbasal,Kommunis,858345
burst_4,rotbasal,Kommunis,858346
burst_4,rotbasal,Kommunis,858347
burst_4,rotbasal,Kommunis,858348
burst_4,rotbasal,Kommunis,858422
burst_4,rotbasal,Kommunis,858423
burst_4,rotbasal,Kommunis,1227041
burst_4,rotbasal,Kommunis,1227046
burst_4,rotbasal,Kommunis,1227048
burst_4,rotbasal,Kommunis,1227058
burst_4,rotbasal,Kommunis,1227059
burst_4,rotbasal,Kommunis,1227060
burst_4,rotbasal,Kommunis,1227062
burst_4,rotbasal,Kommunis,1227063
burst_4,rotbasal,Kommunis,1227064
burst_4,rotbasal,Kommunis,1227065
burst_4,rotbasal,Kommunis,1227066
burst_4,rotbasal,Kommunis,1227068
burst_4,rotbasal,Kommunis,1227069
burst_4,rotbasal,Kommunis,1227073
burst_4,rotbasal,Kommunis,1227074
burst_4,rotbasal,Kommunis,1227075
burst_4,rotbasal,Kommunis,1227076
burst_4,rotbasal,Kommunis,1227081
burst_4,rotbasal,Kommunis,1227091
burst_4,rotbasal,Mieles,1158157
burst_4,rotbasal,Mieles,1158158
burst_4,rotbasal,Mieles,1158159
burst_4,rotbasal,Mieles,1158160
burst_4,rotbasal,Mieles,1158179
burst_4,rotbasal,Mieles,1158180
burst_4,rotbasal,Mieles,1188406
burst_4,rotbasal,Mieles,1188407
burst_4,rotbasal,Mieles,1188408
burst_4,rotbasal,Mieles,1196625
burst_4,rotbasal,Mieles,1196626
burst_4,rotbasal,Mieles,1196632
burst_4,rotbasal,Mieles,1200441
burst_4,rotbasal,Mieles,1200469
burst_4,rotbasal,Mieles,1200476
burst_4,rotbasal,Mieles,1200479
burst_4,rotbasal,Mieles,1200480
burst_4,rotbasal,Mieles,1200540
burst_4,rotbasal,Mieles,1220142
burst_4,rotbasal,Mieles,1220143
burst_4,rotbasal,Mieles,1220144
burst_4,rotbasal,Mieles,1226565
burst_4,rotbasal,Mieles,1226566
burst_4,rotbasal,Mieles,1226567
burst_4,rotbasal,Mieles,1226568
burst_4,rotbasal,Mieles,1226572
burst_4,rotbasal,Mieles,1226573
burst_4,rotbasal,Mieles,1319241
burst_4,rotbasal,Mieles,1319243
burst_4,rotbasal,Mieles,1319251
burst_4,rotbasal,Mieles,1319254
burst_4,rotbasal,Mieles,1319258
burst_4,rotbasal,Mieles,1319265
burst_4,rotbasal,Mieles,1319266
burst_4,rotbasal,Mieles,1319273
burst_4,rotbasal,Mieles,1319277
burst_4,rotbasal,Mieles,1319278
burst_4,rotbasal,Mieles,1319284
burst_4,rotbasal,Mieles,1319289
burst_4,rotbasal,Mieles,1319301
burst_4,rotbasal,Mieles,1319302
burst_4,rotbasal,Mieles,1319303
burst_4,rotbasal,Mieles,1319304
burst_4,rotbasal,Mieles,1319306
burst_4,rotbasal,Mieles,1319307
burst_4,rotbasal,Mieles,1319310
burst_4,rotbasal,Mieles,1319311
burst_4,rotbasal,Mieles,1319312
burst_4,rotbasal,Mieles,1319313
burst_4,rotbasal,Nakhu,349489
burst_4,rotbasal,Nakhu,349490
burst_4,rotbasal,Nakhu,349491
burst_4,rotbasal,Nakhu,349492
burst_4,rotbasal,Nakhu,349692
burst_4,rotbasal,Nakhu,641711
burst_4,rotbasal,Nakhu,641712
burst_4,rotbasal,Nakhu,641716
burst_4,rotbasal,Nakhu,641717
burst_4,rotbasal,Nakhu,641723
burst_4,rotbasal,Nakhu,641724
burst_4,rotbasal,Nakhu,641731
burst_4,rotbasal,Nakhu,641733
burst_4,rotbasal,Nakhu,836020
burst_4,rotbasal,Nakhu,836025
burst_4,rotbasal,Nakhu,836036
burst_4,rotbasal,Nakhu,836050
burst_4,rotbasal,Nakhu,836051
burst_4,rotbasal,Nakhu,836052
burst_4,rotbasal,Nakhu,836060
burst_4,rotbasal,Nakhu,836293
burst_4,rotbasal,Nakhu,836294
burst_4,rotbasal,Nakhu,836295
burst_4,rotbasal,Nakhu,836297
burst_4,rotbasal,Nakhu,836300
burst_4,rotbasal,Nakhu,870264
burst_4,rotbasal,Nakhu,870269
burst_4,rotbasal,Nakhu,870271
burst_4,rotbasal,Nakhu,870272
burst_4,rotbasal,Nakhu,870275
burst_4,rotbasal,Nakhu,870276
burst_4,rotbasal,Nakhu,870280
burst_4,rotbasal,Nakhu,870281
